uniprot,gene,Tm_prior_file_C,Tm_prior_measured,Tm_prior_particles_mean_C,Tm_post_mean_C,Tm_post_sd_C,Tm_shift_C,Topt_prior_file_C,Topt_prior_particles_mean_C,Topt_post_mean_C,Topt_post_sd_C,Topt_shift_C
Q99258,RIB3,51.475350730261766,False,52.06897506101018,52.15967920870918,5.312839451013296,0.6843284784474122,33.0,33.04624057705962,22.974574832274925,9.249625592885808,-10.025425167725075
P06115,CTT1,51.61544515999998,True,51.96593503555596,52.1625746619755,2.6521447242015053,0.5471295019755189,39.0,35.88850912333771,35.60649313000647,3.750301721585426,-3.39350686999353
Q07938,MEU1,51.475350730261766,False,52.16839310482379,52.16442711927243,5.410039648796881,0.6890763890106655,36.0,31.802408339810484,29.07133542603134,7.581697630415523,-6.9286645739686605
Q00764,TPS1,51.409686720000025,True,51.89607680935558,52.17117439364182,1.7232212268310585,0.7614876736417955,39.0,35.06846347714588,32.23190887612236,5.048116146529376,-6.768091123877639
Q3E790,TSC3,51.475350730261766,False,52.842804808571714,52.177545534974115,2.9117586584954998,0.7021948047123487,36.0,32.973687181488515,29.118288699474476,6.324244101430639,-6.881711300525524
P00360,TDH1,52.46200472999999,True,52.82074516076909,52.18892911016121,2.2514391250906236,-0.27307561983877804,40.0,36.86168919374472,35.637829383338556,5.576100586933103,-4.3621706166614445
P51601,FOL2,51.475350730261766,False,51.60833879706263,52.203204305015504,5.570816144531533,0.7278535747537376,34.0,31.036724470265085,25.479239861609926,9.114156207533608,-8.520760138390074
P43123,QRI1,51.475350730261766,False,52.68445469929645,52.20593145194175,3.2321810490194087,0.7305807216799849,33.0,31.631034397497615,30.809694298833904,7.295614560322335,-2.1903057011660962
P40884,IMA5,51.475350730261766,False,52.10617019112772,52.2119211636512,3.1576155422350016,0.7365704333894314,42.0,36.211878793205415,30.165526909800576,5.141464169709331,-11.834473090199424
P20485,CKI1,51.475350730261766,False,52.27567569594714,52.25307010846916,4.933980733559887,0.7777193782073937,37.0,34.23507150714204,33.4722810336994,6.150342045275297,-3.527718966300597
P37291,SHM2,50.43456530000003,True,50.7026382000829,52.26709565462113,2.640768468086945,1.832530354621099,36.0,32.48093204466289,24.479428361413284,7.516912311583723,-11.520571638586716
P47912,FAA4,52.03261801000002,True,52.364292538791744,52.267427701688916,2.5476549786712153,0.23480969168889487,35.0,32.171339020046844,25.942909157212398,10.018746170293072,-9.057090842787602
P32785,FMT1,51.475350730261766,False,51.929818436441906,52.27036392305121,5.047305965763611,0.7950131927894404,33.0,28.58458604224336,23.463982509524726,6.982969883915425,-9.536017490475274
P24031,PHO3,51.475350730261766,False,51.5333386043319,52.27933619581688,4.481977860418702,0.8039854655551153,37.0,34.06002864458236,30.95494008931928,5.029463991982342,-6.04505991068072
P36148,GPT2,51.475350730261766,False,51.970287622343676,52.28438343129966,5.517099488632551,0.8090327010378928,33.0,31.358961496703614,34.4783679891475,6.041998213153063,1.4783679891475003
P50113,LYS5,51.475350730261766,False,51.661057064488375,52.28745483472096,3.577985323419536,0.8121041044591948,35.0,31.8386242488603,25.409619003310695,8.63438831543731,-9.590380996689305
P32642,GRX4,51.475350730261766,False,51.51684483415215,52.31823977402013,4.661083393362895,0.8428890437583618,36.0,32.36517330236654,24.666075268435463,8.068425931073985,-11.333924731564537
P54857,TGL2,51.475350730261766,False,52.8673961799268,52.333929947521995,4.664766443418619,0.8585792172602282,38.0,34.44423690556437,32.54704172359277,3.955926271823727,-5.45295827640723
P16622,HEM15,51.475350730261766,False,51.602456876556516,52.33925608761939,3.7181765334207597,0.8639053573576234,36.0,32.78393827803944,23.808552681438755,8.000864531731507,-12.191447318561245
P32375,DAL1,51.475350730261766,False,51.360047510334766,52.3410661802975,3.4998020568973227,0.8657154500357365,31.0,28.916235553740194,15.04588507665261,11.231105447259734,-15.95411492334739
P05373,HEM2,53.249310260000016,True,53.56902145178037,52.34437162510676,3.803584329520013,-0.9049386348932558,35.0,33.72020551797169,28.477740604022017,9.657221775398195,-6.522259395977983
P35202,THI80,51.475350730261766,False,52.49861719101489,52.34802719182778,5.635235715450633,0.8726764615660159,36.0,33.13742128198635,29.665739149861622,5.396971224533428,-6.334260850138378
P10127,ADH4,50.384411450000016,True,51.0635311371675,52.39485035397746,3.31544278692423,2.0104389039774446,38.0,33.43315274003248,25.02594863024933,6.614058103020325,-12.974051369750669
Q12166,LEU9,50.96415608000001,True,51.08743415946151,52.39892330597041,3.2380418284004913,1.434767225970404,34.0,31.548733010287663,28.689584183656734,9.576281955349158,-5.310415816343266
P00175,CYB2,51.475350730261766,False,51.24448129197094,52.41396277493459,4.900239082040262,0.9386120446728228,34.0,31.46188715559856,29.72953187389794,8.754669108636913,-4.27046812610206
P53315,SOL4,51.475350730261766,False,51.78237499455662,52.42561827546615,5.090218562491728,0.9502675452043832,33.0,30.329411059179847,31.90575223470927,5.1867861927703744,-1.0942477652907314
P22289,QCR9,51.475350730261766,False,52.640763259168125,52.451071631032676,4.021960027888012,0.9757209007709093,46.0,39.146811136593215,30.991588878775588,7.665529689070181,-15.008411121224412
Q04792,GAD1,52.43829133999998,True,52.54257180458188,52.472072971609236,4.066328270856033,0.03378163160925851,31.0,30.573709200025974,22.310143419435633,13.455975481160419,-8.689856580564367
P36010,YNK1,51.475350730261766,False,52.02417599399678,52.48072760987367,4.415003912741727,1.0053768796119016,32.0,30.263726939864,28.47777406904305,5.364370117968559,-3.5222259309569495
P32190,GUT1,51.475350730261766,False,52.69352468620377,52.48366206756714,4.597083060815854,1.008311337305372,33.0,30.948006602272358,21.47643057489347,12.127760549080927,-11.52356942510653
P42941,SER2,51.475350730261766,False,52.583225735459905,52.48585313500081,5.3104361685983035,1.010502404739043,37.0,33.98402354531311,26.05435291282862,8.775663400223188,-10.94564708717138
P52867,PMT5,51.475350730261766,False,51.76678779600496,52.50364673128661,3.8713033097966094,1.0282960010248416,35.0,32.40111593152511,26.095197698232653,7.554852592391251,-8.904802301767347
Q12265,PRS5,51.475350730261766,False,52.87719305908263,52.51364075189923,3.5629979485950867,1.038290021637465,36.0,32.14751699850899,29.22927177523144,4.6221187447443075,-6.770728224768561
P52489,PYK2,51.475350730261766,False,51.55209251469017,52.514758557798416,5.981293731873387,1.0394078275366496,36.0,32.029762761855636,26.23862651630708,8.269220503003169,-9.761373483692921
P42951,LSB6,51.475350730261766,False,52.1535746151244,52.516407385155844,2.1004316630918263,1.0410566548940778,38.0,35.36782147250858,36.35670721910509,6.026872212647476,-1.6432927808949103
P36136,SHB17,52.56345298000002,True,52.42408501648288,52.53300789878307,2.1926614358062553,-0.03044508121695344,32.0,29.01011549317036,25.191072276923933,11.044933849541346,-6.808927723076067
P31115,DEG1,51.475350730261766,False,51.59592849988985,52.54426266544971,6.201804447399,1.0689119351879413,34.0,31.993320609731427,23.332675833643407,10.225490337979808,-10.667324166356593
Q04894,ADH6,51.444547460000024,True,51.859408507590956,52.553320384564586,2.7084338496080087,1.108772924564562,38.0,34.36706447626875,28.920886929309006,5.611684892227457,-9.079113070690994
P24521,ERG8,51.57867441000002,True,51.74336993255372,52.554620026646774,3.1623207245331524,0.9759456166467544,33.0,30.35822833698029,30.181836624096718,6.951192910620808,-2.818163375903282
P39002,FAA3,51.475350730261766,False,52.232623542005626,52.56864340984697,4.903559587370164,1.093292679585204,35.0,31.866572128041184,28.701340997383056,7.284938506699664,-6.298659002616944
P53848,FOL1,51.475350730261766,False,52.84116469132732,52.576372282836246,3.590491084224624,1.1010215525744798,36.0,34.20517869506841,28.34890253555551,8.664678060014118,-7.65109746444449
P35206,CSG2,51.475350730261766,False,52.631544698784694,52.59368285241936,1.7576106035731882,1.1183321221575966,35.0,33.83657651339081,33.65184994900903,7.866650863745709,-1.3481500509909665
P38697,IMD2,52.42338073999997,True,52.428794928611296,52.60100717914776,1.7156356736121154,0.17762643914778664,34.0,31.941200137060207,28.770524445051365,7.318228106637102,-5.229475554948635
Q06405,ATP17,51.475350730261766,False,52.890950490150544,52.61941267814018,2.470322741888137,1.1440619478784129,43.0,36.68077662690547,32.61267537843207,7.391897887995303,-10.387324621567927
P53686,HST2,51.475350730261766,False,51.98348783996005,52.62381512006522,2.213847743812035,1.1484643898034506,34.0,31.499587853733942,28.3420045159466,7.4739415014400175,-5.6579954840534015
P53629,ARE2,50.90496766000001,True,50.66715932730119,52.645137512199085,2.547491430499969,1.7401698521990738,37.0,34.444194785451714,33.27958936026084,5.959448753624956,-3.720410639739157
P53688,HST4,51.475350730261766,False,51.958843198853174,52.663695184349535,4.801083549644539,1.188344454087769,35.0,32.966214389265815,32.93049690754907,6.8006891933645965,-2.0695030924509297
P25515,VMA3,51.475350730261766,False,51.47109305380093,52.6699644547287,3.851407742778231,1.194613724466933,37.0,34.01883770326742,31.36180252567698,5.990098457343797,-5.638197474323022
P38211,GPI18,51.475350730261766,False,52.20046395588156,52.67295755978205,4.884212375511779,1.1976068295202822,39.0,35.030571170341545,33.09494747809873,4.226332343836713,-5.905052521901268
P00128,QCR7,51.475350730261766,False,51.73949471326114,52.67336878866951,5.467363601810708,1.1980180584077402,36.0,32.86487107500034,24.614072008157905,6.7530527300973775,-11.385927991842095
P06208,LEU4,51.475350730261766,False,51.46450545524897,52.67378830422831,4.677931165685574,1.1984375739665438,35.0,32.441473696769776,30.449735988916473,8.871063384879854,-4.550264011083527
Q06549,CDD1,51.475350730261766,False,51.47941055983216,52.67602313011889,4.071856211728129,1.200672399857126,35.0,30.723517625920806,25.031004263413593,9.641198982839361,-9.968995736586407
P28321,YJU3,51.475350730261766,False,52.36502407124772,52.67871357905551,5.724217080760556,1.2033628487937449,38.0,33.12393326868761,26.221785703251157,9.297811478715444,-11.778214296748843
Q05521,DPP1,51.475350730261766,False,51.935927698053774,52.69082158837358,3.6250764761848897,1.2154708581118143,36.0,32.62598510823932,28.239577209931667,5.615269056747507,-7.760422790068333
Q00055,GPD1,51.475350730261766,False,51.595726264845894,52.705272071003265,8.81634602078797,1.2299213407414982,25.0,23.31122911125192,19.817683185845,8.522576043304959,-5.182316814155001
P53051,IMA1,51.475350730261766,False,51.81611213130407,52.725161390679034,4.279030122529025,1.2498106604172676,39.0,34.359843843431804,31.660958061129065,10.60631764254402,-7.339041938870935
P80210,ADE12,52.176143739999986,True,52.56585084383835,52.7252914654365,2.8194604868423303,0.5491477254365122,38.0,33.86118590481834,33.402300508862766,8.074485065683403,-4.597699491137234
P36013,MAE1,51.475350730261766,False,51.22575813746653,52.732668187713045,5.917078709774214,1.257317457451279,33.0,29.749313762553015,27.062163248101342,6.765784082168417,-5.937836751898658
P19657,PMA2,51.475350730261766,False,52.362461791542614,52.736994384138825,6.243312099234464,1.2616436538770586,32.0,28.461779868120914,28.683986068533727,10.282747143384228,-3.316013931466273
P38139,LDH1,51.475350730261766,False,52.26954268412294,52.74668630958911,3.331547587949192,1.2713355793273422,34.0,33.38254489676041,33.13706473893552,5.1357678983032935,-0.8629352610644787
P31688,TPS2,50.61365675000002,True,50.341240172198354,52.74851326795675,2.496157977428488,2.1348565179567345,34.0,29.91890730244552,19.742725847365705,8.984268196522981,-14.257274152634295
P38074,HMT1,53.43359136999999,True,53.220994424943854,52.75226803704578,2.428878368168629,-0.6813233329542072,36.0,33.36980332128644,27.75672829335366,6.707180769909809,-8.24327170664634
Q06817,GRS2,51.475350730261766,False,51.95043720406852,52.75709665347125,6.013453571527283,1.2817459232094848,33.0,30.51145352450453,24.826806781285995,6.45614699311439,-8.173193218714005
Q12525,MHT1,51.475350730261766,False,53.3775813803087,52.765778854963685,4.796106266404635,1.2904281247019185,35.0,33.29900026731235,25.71174479525365,8.747682677308934,-9.28825520474635
P37299,QCR10,52.36673357000001,True,52.70595841489978,52.766872220304606,2.926063587255441,0.40013865030459783,44.0,37.803030698372254,34.716726929358515,5.601663860923452,-9.283273070641485
P25578,PGS1,51.475350730261766,False,51.60205473973781,52.77205897112867,4.17168287844853,1.2967082408669057,37.0,32.393903018516085,28.61874987216237,6.1683653301737875,-8.381250127837632
P21954,IDP1,51.82428520000002,True,51.91834530163027,52.77450741524996,2.036083574846709,0.9502222152499371,36.0,32.707039959001975,33.922986016413006,4.363236210197346,-2.077013983586994
P23797,GPI12,51.475350730261766,False,52.82179175320226,52.7830473578735,2.893603565559311,1.3076966276117332,35.0,33.08852543537705,31.137481431553795,7.076659868893927,-3.8625185684462053
Q02046,MTD1,51.475350730261766,False,51.98941363953594,52.78583471144947,2.1946718262419123,1.3104839811877014,37.0,34.651615647226095,31.07180938423545,7.243137172036809,-5.928190615764549
Q06510,TAZ1,51.475350730261766,False,51.4743276910242,52.79103487460793,6.1881089969704774,1.3156841443461644,34.0,30.58516563388332,27.49642922035673,8.99029964778614,-6.503570779643269
P33315,TKL2,51.475350730261766,False,51.713780302483656,52.796441983789975,3.6939646143715548,1.321091253528209,39.0,34.54863584960361,36.86091628141429,6.4344717495744135,-2.1390837185857094
P07702,LYS2,52.09291433999999,True,52.19639986148297,52.80849033756675,3.809778586701049,0.7155759975667593,34.0,31.647776427945814,28.902416187039705,8.543808628406094,-5.097583812960295
P32191,GUT2,53.14813693999997,True,52.92511512764543,52.80886428748818,4.127210619852558,-0.33927265251179506,33.0,32.174683099171546,30.330391516137297,7.99726616704635,-2.669608483862703
P53199,ERG26,51.475350730261766,False,52.0209060527892,52.8106567822677,4.060561412348047,1.335306052005933,30.0,28.039027312432154,34.063560660383416,5.765221286798797,4.063560660383416
P32356,NTH1,51.475350730261766,False,51.74814433874269,52.81553892622594,2.624311472858603,1.3401881959641742,37.0,34.59905056607056,32.27729172418276,5.489132882503324,-4.72270827581724
P35497,SOR1,51.475350730261766,False,52.36360058032517,52.81941905419842,3.931239956043235,1.3440683239366535,41.0,36.306690949884455,35.16821236576379,4.545553937953077,-5.831787634236207
P23968,VMA16,51.475350730261766,False,51.806389832041646,52.83896798803357,2.9875531878605663,1.363617257771807,36.0,31.111312860660064,21.827172753676678,9.191234631152136,-14.172827246323322
P50095,IMD3,53.37659639999998,True,53.288649946879104,52.845424876917434,3.038583417055044,-0.5311715230825484,33.0,29.346461055513828,22.042871141082514,9.687244087276412,-10.957128858917486
P80235,YAT1,51.475350730261766,False,52.53909381805897,52.852914508823176,3.7921964922027933,1.3775637785614094,39.0,33.42807145076233,31.976255682617307,9.06323921454123,-7.023744317382693
P32603,SPR1,51.475350730261766,False,51.348242180457646,52.855122067298964,4.664593995120526,1.379771337037198,40.0,34.440624318186735,28.41925819029359,6.770877927443568,-11.58074180970641
P30952,MLS1,51.475350730261766,False,52.06202524065429,52.891980519730566,2.3782827392330437,1.4166297894688,34.0,32.94097440237698,27.345079584163443,11.308715019666364,-6.654920415836557
Q12382,DGK1,51.475350730261766,False,52.49758444702911,52.8958857828236,4.064528938692412,1.4205350525618314,30.0,29.09878132820336,28.53812365631154,6.7024861449665645,-1.4618763436884592
P38954,IPT1,51.475350730261766,False,52.151970434183795,52.8981569261108,6.224300802297125,1.4228061958490343,36.0,33.22277103068063,24.576834955959782,8.383971276418348,-11.423165044040218
P06169,PDC1,51.48452523999998,True,51.61721042072696,52.927203086320446,2.7197862420763608,1.4426778463204641,28.0,26.672388093940867,28.64780573238545,7.536237894481727,0.64780573238545
P47771,ALD2,51.475350730261766,False,52.23543399304401,52.92792689893747,3.1692995898870273,1.452576168675705,38.0,33.74785720727289,34.78633408685744,7.365872930304189,-3.213665913142563
P00358,TDH2,51.475350730261766,False,52.71170913291064,52.934243039229955,3.5492489797911153,1.4588923089681884,38.0,34.440814659283035,35.91270772377089,8.21884917303978,-2.087292276229107
Q05871,ECI1,51.475350730261766,False,51.779340280003964,52.94511253585864,3.7546991108949945,1.4697618055968746,33.0,31.20998650621982,21.975097317899042,8.741638286482885,-11.024902682100958
P33327,GDH2,54.92655050000002,True,54.95399107571217,52.94605872007878,3.7454570984036604,-1.9804917799212376,35.0,33.36580744588446,30.857770621586496,8.408024939191796,-4.142229378413504
P00331,ADH2,51.475350730261766,False,52.543871874223555,52.96318215676774,4.368208295641901,1.487831426505977,40.0,36.40901218651521,33.31104870440652,6.016205292971638,-6.688951295593483
P40012,HEM14,51.475350730261766,False,51.90409552092456,52.97149423151876,4.675970408317734,1.496143501256995,34.0,30.3710665701617,28.514387577406524,8.004709120832844,-5.485612422593476
Q07993,XYL2,51.475350730261766,False,50.78149472674494,52.974548655788396,5.304324341480612,1.4991979255266301,36.0,33.55416687130037,29.055682274896185,5.422136521217647,-6.944317725103815
Q05016,YMR226C,52.71829581999998,True,52.55312569692728,52.97886436293726,3.379225070951043,0.2605685429372784,30.0,29.567519343102106,31.633687254430413,8.489762903778566,1.6336872544304128
P18408,MET16,51.475350730261766,False,53.147194811797306,52.9807528467872,5.492847735804208,1.5054021165254312,36.0,32.29109263323727,29.92865803258553,8.085597176991092,-6.071341967414469
P40360,ARG2,51.475350730261766,False,52.824663388834324,52.984819457558444,3.573045701650857,1.509468727296678,32.0,30.354610694866096,32.13898949277723,5.842841318083649,0.1389894927772275
P34227,PRX1,51.475350730261766,False,51.77336846957985,53.008387397074955,2.8417821625720094,1.5330366668131887,37.0,34.21797654162697,34.58244449732672,5.2038116185276415,-2.417555502673281
Q12428,PDH1,51.475350730261766,False,51.50730076086052,53.018760544930046,2.993083154076999,1.54340981466828,35.0,33.794026809583386,36.25519960087456,5.415317541441516,1.2551996008745618
Q99190,TSC13,51.475350730261766,False,52.61016769667742,53.02037797811482,2.9611448307906723,1.5450272478530565,38.0,34.90419977418162,29.505608887712356,6.395689914116072,-8.494391112287644
P52910,ACS2,52.10026103000001,True,51.99514542886868,53.022269388956374,2.1932159008630716,0.9220083589563615,40.0,36.88940118367782,38.750847384029555,7.439185896064195,-1.249152615970445
P53318,COQ6,51.475350730261766,False,52.3020541267847,53.03494838337997,5.81408695821186,1.5595976531182032,36.0,33.52060496824504,33.59374112991037,8.135161974973528,-2.40625887008963
P08432,SPE1,51.475350730261766,False,52.2815063556784,53.04162218975745,5.141074743851991,1.566271459495681,36.0,32.65883970741481,27.41335247353993,6.4965994466660435,-8.58664752646007
P00830,ATP2,53.233864489999974,True,53.149153685355145,53.067488443431614,3.0729903976546096,-0.16637604656835947,34.0,34.064317986996286,30.211210178765214,7.203866868796377,-3.7887898212347864
P40459,PAN6,51.475350730261766,False,52.05355850612398,53.08472152422695,5.79689067738237,1.6093707939651836,34.0,32.28672912797009,29.551529847778,8.64628569476344,-4.448470152222001
P47088,GPI14,51.475350730261766,False,52.42181265772683,53.086302994219864,5.88878376836994,1.6109522639580973,37.0,34.37848656425558,30.424756428708974,8.819177229611354,-6.5752435712910255
P07250,ARG82,51.475350730261766,False,51.69135565448073,53.10394642426661,4.330101864274035,1.6285956940048436,43.0,36.50693000168462,30.744859816466487,7.5099787152906226,-12.255140183533513
P48525,MSE1,51.475350730261766,False,52.67012581653705,53.109133812702396,2.8514939942408875,1.6337830824406296,33.0,30.298454882200986,23.92270892942571,10.475867312985475,-9.07729107057429
P38631,FKS1,51.43864621,True,51.7035900159367,53.11653442523868,2.64801192280195,1.6778882152386814,35.0,32.27816851391481,26.460263349067077,9.885340249090579,-8.539736650932923
P33412,ECT1,51.475350730261766,False,52.09162460600896,53.11714063039483,4.86959932504629,1.6417899001330625,40.0,36.04039635333231,33.1693932156474,6.552935817278852,-6.830606784352597
P47165,XPT1,51.475350730261766,False,52.33586273112684,53.12764660810069,5.82221367515399,1.6522958778389238,34.0,33.420260068846915,33.15387874437607,4.466299083781845,-0.8461212556239275
Q06408,ARO10,51.475350730261766,False,52.784586717955165,53.13906809463498,4.883325403265177,1.6637173643732126,35.0,33.49112595748113,31.020584684621838,7.306797089662228,-3.979415315378162
Q05788,PNP1,52.08970161000002,True,52.24858331043998,53.139304702095615,2.247220736470909,1.0496030920955945,33.0,31.010930621881812,27.428252578138768,8.468101655673271,-5.571747421861232
P07255,COX9,51.475350730261766,False,52.5581094465108,53.149479054390895,4.176789973402435,1.6741283241291285,43.0,37.51733288402977,35.68431905637527,9.646316055058433,-7.315680943624727
P22108,APA2,51.475350730261766,False,51.61761482987765,53.15286076374184,4.810385462598762,1.6775100334800754,36.0,32.93499188263115,30.890087916263667,4.781897925891106,-5.109912083736333
P18562,FUR1,51.475350730261766,False,51.40173286678345,53.16023759171674,6.938778213379866,1.6848868614549701,35.0,33.172657109000056,31.038854373615038,4.201657976001506,-3.961145626384962
Q05779,COQ9,51.475350730261766,False,53.00162307006826,53.163262095523976,2.76466198377261,1.6879113652622095,33.0,30.010219413543837,25.761873439368287,6.654480150576995,-7.238126560631713
P00724,SUC2,51.475350730261766,False,52.997790716741406,53.1847412777297,5.469836992121823,1.7093905474679332,47.0,38.38993503623749,35.61073637445418,6.1379157800992425,-11.389263625545823
P40054,SER3,51.475350730261766,False,51.34489168442536,53.18966738727221,2.6693032167383537,1.7143166570104427,33.0,29.75165461970994,25.299946026403177,5.591840180905983,-7.700053973596823
P32891,DLD1,51.14718886999998,True,50.99054767141871,53.19371675310646,3.010705309938735,2.046527883106478,34.0,32.43476990154659,31.626318822978362,5.896569800361829,-2.3736811770216377
Q12246,LCB4,51.475350730261766,False,51.39689420626189,53.199357993031924,3.474070051730374,1.724007262770158,34.0,32.34812864124251,29.077296106794563,9.763181131612352,-4.922703893205437
P40989,GSC2,51.475350730261766,False,52.31189326624826,53.21597386594539,5.913847671043372,1.7406231356836201,35.0,30.957920827988687,30.477729076010462,3.7553511795492582,-4.522270923989538
P38858,SOL3,50.784226760000024,True,50.70192107870423,53.24647010800987,3.3267710580305363,2.4622433480098493,34.0,32.41052960090616,22.608852750982805,7.296543164260369,-11.391147249017195
P0CX79,ASP3-4,51.475350730261766,False,52.04334969438867,53.27409041718772,2.5229950193624386,1.7987396869259555,40.0,36.08399875249336,31.07997171356584,5.063727906160982,-8.92002828643416
P17423,THR1,51.475350730261766,False,52.060120583036564,53.28736518312047,4.442617232996172,1.8120144528587048,32.0,29.663815943606096,28.73897876831984,8.691093208091738,-3.261021231680161
P36001,RMA1,51.475350730261766,False,52.08974633259476,53.29385617862215,3.737114160502845,1.8185054483603835,33.0,30.710067828524757,29.60132249535218,6.212699730487127,-3.3986775046478215
Q08959,PGC1,51.475350730261766,False,52.23532236175299,53.30094945526679,4.083343351763255,1.8255987250050225,34.0,30.18504946175608,22.79803658797556,11.648664412102754,-11.20196341202444
P08019,SGA1,51.475350730261766,False,51.77935367046257,53.31336661480299,4.751436835035029,1.8380158845412211,41.0,36.113494192473865,34.073760309845284,5.300152723249707,-6.926239690154716
P38628,PCM1,51.475350730261766,False,52.59445650135717,53.31604611387826,3.447909788497507,1.8406953836164917,36.0,32.57492160582797,31.160451520998947,9.145012463453158,-4.839548479001053
P53128,MET13,51.475350730261766,False,52.40896308669767,53.32651662122868,3.1443626250609396,1.8511658909669109,37.0,32.74397561551899,28.130897508046303,7.9580434561689355,-8.869102491953697
P38122,ECM31,51.475350730261766,False,51.56884248330965,53.36131507433157,3.9232112099661838,1.885964344069805,35.0,31.694341460627072,26.23805041123188,5.099208752636377,-8.761949588768118
P33317,DUT1,54.32895636000001,True,54.63837724653769,53.36193788402551,2.0276411211047773,-0.9670184759744984,43.0,39.537359790531525,37.19620705054581,5.494895394350139,-5.803792949454191
Q06147,LCB5,51.475350730261766,False,52.751440204117614,53.380146146421,3.126197635795513,1.9047954161592315,36.0,32.462229323807264,30.57677868920814,7.155694496970172,-5.42322131079186
P32048,MSK1,51.475350730261766,False,51.5944687592642,53.3825341415469,4.2128919396787925,1.907183411285132,33.0,30.59647049016911,26.387958951422718,5.770222707047123,-6.612041048577282
P14742,GFA1,51.475350730261766,False,51.44040487196003,53.416992090287636,3.7683376464454668,1.9416413600258693,31.0,29.887212270204714,28.805546134171834,5.884524529039492,-2.194453865828166
P21306,ATP15,51.475350730261766,False,52.70576670587968,53.418993793235586,3.853588277258255,1.9436430629738197,40.0,35.4998311539573,30.859207319436393,7.462384803924378,-9.140792680563607
P08431,GAL7,51.475350730261766,False,52.60879499857208,53.43080571036819,4.709982308938861,1.955454980106424,36.0,32.14601943675831,28.18976901250204,5.623399312871911,-7.81023098749796
P43635,CIT3,51.475350730261766,False,52.15805641620477,53.441447409412945,4.994841082967162,1.9660966791511783,34.0,31.23410628049902,27.555077005724115,6.8196566674051615,-6.444922994275885
P41807,VMA13,51.475350730261766,False,51.41456381367294,53.44759895680181,7.301823306150254,1.9722482265400458,33.0,28.958761258038294,25.417201400688725,7.531293065669657,-7.582798599311275
P32614,FRD1,53.26351493999999,True,53.31498869167251,53.45419869578677,3.367702477290706,0.19068375578677887,30.0,27.947239266755787,27.854579125795112,6.788915535056983,-2.1454208742048877
P38715,GRE3,51.475350730261766,False,51.60505099254419,53.456278269256416,4.843331808762526,1.9809275389946492,34.0,32.570598577601004,33.75238066242622,5.826137750836396,-0.24761933757378074
P00127,QCR6,51.475350730261766,False,52.70925163736371,53.46151957701511,4.433751105643826,1.986168846753344,44.0,36.91693579302489,28.737468256506304,7.878027551701526,-15.262531743493696
P32178,ARO7,51.475350730261766,False,52.08111976375642,53.46199426963676,5.681497840590327,1.9866435393749953,36.0,32.568600469517094,26.191992360641677,8.09839389222299,-9.808007639358323
P43567,AGX1,51.475350730261766,False,52.35808115992097,53.46308999105855,6.0314453068482905,1.9877392607967863,34.0,31.57624113638383,31.041670744888904,6.316183297491724,-2.958329255111096
P32621,GDA1,51.475350730261766,False,52.465094038095685,53.46463355633881,6.654863969891519,1.9892828260770443,33.0,29.998220942803982,25.81051323220106,6.821833217703564,-7.18948676779894
P17505,MDH1,51.38383087,True,51.913284031080025,53.47404980106239,4.120387100395547,2.0902189310623953,32.0,30.438076328337388,25.762011044723124,6.448235517535568,-6.237988955276876
P00950,GPM1,51.07427510000002,True,50.83893294082401,53.47809227141158,2.9500233460782135,2.4038171714115606,35.0,31.389143547387334,26.90713374191398,7.890787922410259,-8.09286625808602
Q12283,MCT1,51.475350730261766,False,51.98425914254119,53.48341561034806,4.580038896289092,2.0080648800862946,37.0,34.46473107157226,32.69975411998297,6.179192104034825,-4.30024588001703
P16603,NCP1,52.73839215999999,True,52.89387823281254,53.4983532944247,3.718229840642699,0.7599611344247137,39.0,37.86007984837158,34.32464126618447,4.83981196397419,-4.6753587338155285
P48836,VMA10,51.475350730261766,False,51.84213750140901,53.50371032595848,4.605836200793914,2.0283595956967133,42.0,38.84375762960349,35.72419763944271,5.936067855642744,-6.275802360557293
P15274,AMD1,51.475350730261766,False,52.683792717272524,53.50548540570327,4.95419689734632,2.030134675441502,38.0,32.78399102963709,28.402104982044534,5.7732914536232,-9.597895017955466
P13259,PCT1,51.475350730261766,False,52.91143162682329,53.50926506651041,3.955730160755462,2.0339143362486425,38.0,34.774488551335025,33.331715441926804,6.656709697389393,-4.668284558073196
P32903,PMP1,51.475350730261766,False,52.850798782490074,53.51756902648674,2.9802901905685055,2.0422182962249735,45.0,38.28733434628191,34.884212122250005,5.711203580945052,-10.115787877749995
P39105,PLB1,51.475350730261766,False,52.95656158802382,53.51771575530023,3.635363480469754,2.042365025038464,40.0,36.366347360602845,29.911957524155127,7.918017331935154,-10.088042475844873
P07263,HTS1,51.475350730261766,False,52.10212847013736,53.51835073804557,4.032715574754874,2.043000007783803,33.0,31.56425805603061,28.006594373347696,7.82127014133978,-4.993405626652304
P48567,PUS4,51.475350730261766,False,52.21506481877316,53.51928217652221,3.3551237839142227,2.0439314462604443,37.0,34.31486826912476,37.670476679938815,6.922263593355698,0.6704766799388153
P53598,LSC1,51.475350730261766,False,52.239637038783826,53.54495641499841,3.9707480207450248,2.0696056847366435,37.0,32.05831802384603,27.69706423329393,9.651708385025382,-9.30293576670607
