rxn_id,Topt,Tm,Length,T90,dCpt,source,best_gene
R00742__cyto,307.704852,326.671764,2183,,-4000.0,median,XP_025335068.1
R03522__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R01231__cyto,305.482578,328.907684,528,,-4000.0,seq2topt_seq2tm,XP_025337327.1
R04391__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R06740__cyto,307.346284,327.708897,648,,-4000.0,seq2topt_seq2tm,XP_025338172.1
R00962__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R07489__cyto,301.019659,330.306396,522,,-4000.0,seq2topt_seq2tm,XP_025337439.1
R00187__cyto,307.284657,325.544152,656,,-4000.0,seq2topt_seq2tm,XP_025336044.1
R01013__mito,319.95425,327.33939,456,,-4000.0,seq2topt_seq2tm,XP_025337846.1
R03024__cyto,323.452259,326.73665,315,,-4000.0,seq2topt_seq2tm,XP_025339461.1
R01890__cyto,301.838754,327.089664,428,,-4000.0,seq2topt_seq2tm,XP_025339452.1
R00801__cyto,312.72907,325.969562,482,,-4000.0,seq2topt_seq2tm,XP_025337984.1
R00245__cyto,299.318536,325.297764,587,,-4000.0,seq2topt_seq2tm,XP_025339420.1
R01011__cyto,315.953625,327.396664,584,,-4000.0,seq2topt_seq2tm,XP_025336550.1
R04171__cyto,321.960689,330.700383,435,,-4000.0,seq2topt_seq2tm,XP_025334471.1
R06520__cyto,312.115566,326.466057,488,,-4000.0,seq2topt_seq2tm,XP_025335051.1
R00235__cyto,301.538815,326.641747,668,,-4000.0,seq2topt_seq2tm,XP_025339149.1
R00940__mito,314.018633,329.649678,202,,-4000.0,seq2topt_seq2tm,XP_025334912.1
R01512__cyto,302.678478,327.637151,416,,-4000.0,seq2topt_seq2tm,XP_025338354.1
R07477__cyto,305.318673,326.661488,378,,-4000.0,seq2topt_seq2tm,XP_025338507.1
R02236__cyto,314.018633,329.649678,202,,-4000.0,seq2topt_seq2tm,XP_025334912.1
R05066__cyto,306.952392,326.662287,906,,-4000.0,seq2topt_seq2tm,XP_025338697.1
R00256__mito,304.5218,326.307395,1076,,-4000.0,seq2topt_seq2tm,XP_025337064.1
R03534__mito,309.104125,327.374074,398,,-4000.0,seq2topt_seq2tm,XP_025339396.1
R06517__cyto,296.855522,326.207623,301,,-4000.0,seq2topt_seq2tm,XP_025339299.1
R00104__cyto,307.704852,326.671764,470,,-4000.0,median,
R02472__cyto,310.039354,328.068206,341,,-4000.0,seq2topt_seq2tm,XP_025334843.1
R03239__cyto,308.726445,328.956524,943,,-4000.0,seq2topt_seq2tm,XP_025336737.1
R10952__cyto,307.704852,326.671764,562,,-4000.0,median,
R06927__cyto,316.574363,326.335368,348,,-4000.0,seq2topt_seq2tm,XP_025334696.1
R10711__cyto,333.173761,326.516387,412,,-4000.0,seq2topt_seq2tm,XP_025335555.1
R00197__cyto,306.023622,324.626288,580,,-4000.0,seq2topt_seq2tm,XP_025334641.1
R04173__cyto,315.532382,331.706044,392,,-4000.0,seq2topt_seq2tm,XP_025338970.1
R01325__pero,305.561692,325.029561,794,,-4000.0,seq2topt_seq2tm,XP_025338209.1
R00087__cyto,307.704852,326.671764,620,,-4000.0,median,
R00814__cyto,307.787368,324.555275,381,,-4000.0,seq2topt_seq2tm,XP_025335363.1
R02100__cyto,318.59775,332.320502,153,,-4000.0,seq2topt_seq2tm,XP_025336054.1
R08770__mito,301.007603,328.36127,470,,-4000.0,seq2topt_seq2tm,XP_025336462.1
R02088__cyto,326.952731,325.769672,332,,-4000.0,seq2topt_seq2tm,XP_025338134.1
R00709__mito,308.335804,327.671942,376,,-4000.0,seq2topt_seq2tm,XP_025339287.1
R00945__mito,316.33501,331.595024,469,,-4000.0,seq2topt_seq2tm,XP_025337057.1
R10783__cyto,316.574363,326.335368,348,,-4000.0,seq2topt_seq2tm,XP_025334696.1
R04558__mito,306.833553,334.303567,575,,-4000.0,seq2topt_seq2tm,XP_025337865.1
R09511__cyto,308.858392,326.366773,1251,,-4000.0,seq2topt_seq2tm,XP_025337487.1
R00214__cyto,304.816882,325.483665,630,,-4000.0,seq2topt_seq2tm,XP_025337297.1
R07215__cyto,301.113381,326.015678,360,,-4000.0,seq2topt_seq2tm,XP_025334820.1
R05640__cyto,300.010771,328.646031,524,,-4000.0,seq2topt_seq2tm,XP_025336625.1
R11097__cyto,301.019659,330.306396,522,,-4000.0,seq2topt_seq2tm,XP_025337439.1
R07105__cyto,316.574363,326.335368,348,,-4000.0,seq2topt_seq2tm,XP_025334696.1
R01969__cyto,319.616732,330.753526,307,,-4000.0,seq2topt_seq2tm,XP_025336292.1
R00514__cyto,307.704852,326.671764,767,,-4000.0,median,
R00497__cyto,310.410457,325.782874,607,,-4000.0,seq2topt_seq2tm,XP_025335395.1
R01392__pero,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R02920__cyto,310.478364,332.140884,260,,-4000.0,seq2topt_seq2tm,XP_025338566.1
R04216__cyto,307.704852,326.671764,1423,,-4000.0,median,
R01402__cyto,310.090577,329.167053,333,,-4000.0,seq2topt_seq2tm,XP_025338192.1
R08280__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R04457__cyto,315.811675,331.535867,165,,-4000.0,seq2topt_seq2tm,XP_025339222.1
R04998__cyto,333.371436,326.984325,814,,-4000.0,seq2topt_seq2tm,XP_025338174.1
R00425__cyto,307.704852,326.671764,328,,-4000.0,median,
R08280__mito,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R00996__cyto,301.325139,326.510182,335,,-4000.0,seq2topt_seq2tm,XP_025335638.1
R04867__cyto,307.704852,326.671764,776,,-4000.0,median,
R07400__cyto,309.563716,329.593977,355,,-4000.0,seq2topt_seq2tm,XP_025335900.1
R01018__cyto,313.881786,324.12093,582,,-4000.0,seq2topt_seq2tm,XP_025336885.1
R02282__cyto,313.323701,325.60499,435,,-4000.0,seq2topt_seq2tm,XP_025335884.1
R11896__cyto,318.59775,332.320502,153,,-4000.0,seq2topt_seq2tm,XP_025336054.1
R00835__cyto,314.94991,326.593444,502,,-4000.0,seq2topt_seq2tm,XP_025334378.1
R02971__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R05691__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R04558__cyto,306.833553,334.303567,575,,-4000.0,seq2topt_seq2tm,XP_025337865.1
R07100__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R04321__cyto,305.401654,325.927404,290,,-4000.0,seq2topt_seq2tm,XP_025336014.1
R02472__mito,310.039354,328.068206,341,,-4000.0,seq2topt_seq2tm,XP_025334843.1
R03665__cyto,302.319173,325.890717,1053,,-4000.0,seq2topt_seq2tm,XP_025338675.1
R07456__cyto,298.535714,330.209813,243,,-4000.0,seq2topt_seq2tm,XP_025335625.1
R02493__cyto,326.345837,333.203736,295,,-4000.0,seq2topt_seq2tm,XP_025337191.1
R01790__cyto,307.704852,326.671764,531,,-4000.0,median,
R06863__cyto,312.23888,326.493624,665,,-4000.0,seq2topt_seq2tm,XP_025334697.1
R00214__mito,304.816882,325.483665,630,,-4000.0,seq2topt_seq2tm,XP_025337297.1
R11861__mito,303.874561,326.266912,254,,-4000.0,seq2topt_seq2tm,XP_025334611.1
R04537__cyto,307.704852,326.671764,1308,,-4000.0,median,
R08539__cyto,307.704852,326.671764,678,,-4000.0,median,
R00725__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R04300__cyto,307.346284,327.708897,648,,-4000.0,seq2topt_seq2tm,XP_025338172.1
R00256__cyto,304.5218,326.307395,1076,,-4000.0,seq2topt_seq2tm,XP_025337064.1
R02747__mito,307.704852,326.671764,1536,,-4000.0,median,
R00755__cyto,308.104287,327.72834,576,,-4000.0,seq2topt_seq2tm,XP_025337651.1
R01318__cyto,307.704852,326.671764,1752,,-4000.0,median,
R00066__cyto,308.22587,331.229636,236,,-4000.0,seq2topt_seq2tm,XP_025336656.1
R03424__cyto,307.704852,326.671764,205,,-4000.0,median,
R09832__cyto,307.284657,325.544152,656,,-4000.0,seq2topt_seq2tm,XP_025336044.1
R02142__cyto,308.245017,329.962871,218,,-4000.0,seq2topt_seq2tm,XP_025338992.1
R00945__cyto,316.33501,331.595024,469,,-4000.0,seq2topt_seq2tm,XP_025337057.1
R06364__cyto,305.401654,325.927404,290,,-4000.0,seq2topt_seq2tm,XP_025336014.1
R00479__pero,311.592081,328.925326,551,,-4000.0,seq2topt_seq2tm,XP_025339159.1
R01648__cyto,311.517577,327.799425,501,,-4000.0,seq2topt_seq2tm,XP_025334557.1
R07316__cyto,305.561692,325.029561,794,,-4000.0,seq2topt_seq2tm,XP_025338209.1
R04427__cyto,310.464448,328.281561,374,,-4000.0,seq2topt_seq2tm,XP_025337158.1
R01868__cyto,307.617831,327.587405,427,,-4000.0,seq2topt_seq2tm,XP_025338603.1
R05551__cyto,315.963227,326.85937,566,,-4000.0,seq2topt_seq2tm,XP_025335694.1
R11765__mito,314.018633,329.649678,202,,-4000.0,seq2topt_seq2tm,XP_025334912.1
R00713__cyto,300.391863,324.069849,1268,,-4000.0,seq2topt_seq2tm,XP_025338598.1
R10057__cyto,304.384095,327.992389,338,,-4000.0,seq2topt_seq2tm,XP_025336844.1
R03269__cyto,306.534333,325.126961,757,,-4000.0,seq2topt_seq2tm,XP_025334585.1
R02878__cyto,316.574363,326.335368,348,,-4000.0,seq2topt_seq2tm,XP_025334696.1
R07481__cyto,310.464448,328.281561,374,,-4000.0,seq2topt_seq2tm,XP_025337158.1
R01137__cyto,307.704852,326.671764,151,,-4000.0,median,
R11193__cyto,307.704852,326.671764,445,,-4000.0,median,
R02135__cyto,319.716557,326.139161,460,,-4000.0,seq2topt_seq2tm,XP_025336664.1
R00987__cyto,315.896122,326.411489,451,,-4000.0,seq2topt_seq2tm,XP_025335432.1
R01039__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R09372__cyto,296.905249,334.761164,332,,-4000.0,seq2topt_seq2tm,XP_025336285.1
R07092__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R00155__cyto,307.704852,326.671764,767,,-4000.0,median,
R02294__cyto,319.616732,330.753526,307,,-4000.0,seq2topt_seq2tm,XP_025336292.1
R00391__cyto,307.704852,326.671764,753,,-4000.0,median,
R04963__cyto,307.704852,326.671764,1148,,-4000.0,median,
R09220__cyto,317.961702,330.319783,269,,-4000.0,seq2topt_seq2tm,XP_025337424.1
R00010__cyto,305.143175,323.911336,806,,-4000.0,seq2topt_seq2tm,XP_025337673.1
R01639__cyto,306.950075,324.701813,478,,-4000.0,seq2topt_seq2tm,XP_025339005.1
R10052__cyto,308.087725,326.607552,369,,-4000.0,seq2topt_seq2tm,XP_025335475.1
R08159__cyto,307.704852,326.671764,386,,-4000.0,median,
R11034__cyto,305.561692,325.029561,794,,-4000.0,seq2topt_seq2tm,XP_025338209.1
R01373__cyto,305.561692,325.029561,794,,-4000.0,seq2topt_seq2tm,XP_025338209.1
R00670__cyto,305.458137,324.532506,466,,-4000.0,seq2topt_seq2tm,XP_025336757.1
R11861__cyto,303.874561,326.266912,254,,-4000.0,seq2topt_seq2tm,XP_025334611.1
R04956__cyto,307.704852,326.671764,1036,,-4000.0,median,
R00277__cyto,300.095751,326.820365,251,,-4000.0,seq2topt_seq2tm,XP_025335739.1
R05329__cyto,305.318673,326.661488,378,,-4000.0,seq2topt_seq2tm,XP_025338507.1
R00549__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R02923__pero,309.563716,329.593977,355,,-4000.0,seq2topt_seq2tm,XP_025335900.1
R08548__cyto,323.74521,326.494601,458,,-4000.0,seq2topt_seq2tm,XP_025337921.1
R01870__cyto,305.865122,329.511353,219,,-4000.0,seq2topt_seq2tm,XP_025338263.1
R00057__cyto,307.704852,326.671764,150,,-4000.0,median,
R03051__mito,309.048045,329.350778,398,,-4000.0,seq2topt_seq2tm,XP_025334545.1
R00996__mito,301.325139,326.510182,335,,-4000.0,seq2topt_seq2tm,XP_025335638.1
R03438__cyto,307.704852,326.671764,801,,-4000.0,median,
R02058__cyto,307.678992,330.747184,149,,-4000.0,seq2topt_seq2tm,XP_025337147.1
R04968__cyto,307.704852,326.671764,1148,,-4000.0,median,
R05734__cyto,304.384095,327.992389,338,,-4000.0,seq2topt_seq2tm,XP_025336844.1
R10116__cyto,307.704852,326.671764,906,,-4000.0,median,
R05070__mito,309.956806,327.612677,588,,-4000.0,seq2topt_seq2tm,XP_025335663.1
R05286__cyto,311.865127,330.94373,499,,-4000.0,seq2topt_seq2tm,XP_025336016.1
R07362__cyto,320.790231,328.199914,348,,-4000.0,seq2topt_seq2tm,XP_025337693.1
R04959__mito,307.704852,326.671764,1036,,-4000.0,median,
R02016__cyto,307.704852,326.671764,332,,-4000.0,median,
R01529__cyto,320.388303,334.017083,230,,-4000.0,seq2topt_seq2tm,XP_025334949.1
R01039__mito,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R01526__cyto,308.620891,326.85934,748,,-4000.0,seq2topt_seq2tm,XP_025335046.1
R00221__cyto,310.133628,324.205783,415,,-4000.0,seq2topt_seq2tm,XP_025338554.1
R07025__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R00767__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R07899__cyto,305.102573,330.98869,418,,-4000.0,seq2topt_seq2tm,XP_025336658.1
R04972__cyto,338.776667,335.251924,362,,-4000.0,seq2topt_seq2tm,XP_025336677.1
R06875__cyto,307.704852,326.671764,505,,-4000.0,median,
R01964__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R10994__cyto,310.410457,325.782874,607,,-4000.0,seq2topt_seq2tm,XP_025335395.1
R00052__cyto,324.037502,329.220411,275,,-4000.0,seq2topt_seq2tm,XP_025336863.1
R02557__cyto,319.616732,330.753526,307,,-4000.0,seq2topt_seq2tm,XP_025336292.1
R03222__cyto,303.206705,327.949569,529,,-4000.0,seq2topt_seq2tm,XP_025336807.1
R12403__cyto,304.384095,327.992389,338,,-4000.0,seq2topt_seq2tm,XP_025336844.1
R00006__mito,325.791896,335.20802,603,,-4000.0,seq2topt_seq2tm,XP_025338499.1
R01863__cyto,319.616732,330.753526,307,,-4000.0,seq2topt_seq2tm,XP_025336292.1
R01177__pero,304.792653,327.867594,400,,-4000.0,seq2topt_seq2tm,XP_025334812.1
R02887__cyto,333.371436,326.984325,814,,-4000.0,seq2topt_seq2tm,XP_025338174.1
R03220__cyto,303.051574,329.060283,301,,-4000.0,seq2topt_seq2tm,XP_025336349.1
R11674__pero,307.787368,324.555275,381,,-4000.0,seq2topt_seq2tm,XP_025335363.1
R00551__cyto,311.152567,326.699606,317,,-4000.0,seq2topt_seq2tm,XP_025339339.1
R00830__mito,305.543138,327.241567,1255,,-4000.0,seq2topt_seq2tm,XP_025338378.1
R02236__mito,314.018633,329.649678,202,,-4000.0,seq2topt_seq2tm,XP_025334912.1
R03319__cyto,309.761588,328.658435,553,,-4000.0,seq2topt_seq2tm,XP_025337550.1
R03990__cyto,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R10120__cyto,307.704852,326.671764,906,,-4000.0,median,
R05615__cyto,303.535587,326.699814,391,,-4000.0,seq2topt_seq2tm,XP_025334513.1
R00709__cyto,308.335804,327.671942,376,,-4000.0,seq2topt_seq2tm,XP_025339287.1
R07083__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R04959__cyto,307.704852,326.671764,1036,,-4000.0,median,
R00936__mito,314.018633,329.649678,202,,-4000.0,seq2topt_seq2tm,XP_025334912.1
R03660__cyto,305.18609,324.437371,589,,-4000.0,seq2topt_seq2tm,XP_025336364.1
R10826__cyto,307.704852,326.671764,418,,-4000.0,median,
R03869__cyto,311.865127,330.94373,499,,-4000.0,seq2topt_seq2tm,XP_025336016.1
R02894__cyto,309.563716,329.593977,355,,-4000.0,seq2topt_seq2tm,XP_025335900.1
R02291__cyto,326.582944,331.776646,362,,-4000.0,seq2topt_seq2tm,XP_025334725.1
R03330__cyto,308.662909,326.236287,608,,-4000.0,seq2topt_seq2tm,XP_025337899.1
R12405__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R00771__cyto,305.484681,325.667945,552,,-4000.0,seq2topt_seq2tm,XP_025334866.1
R07034__cyto,307.006877,331.733224,161,,-4000.0,seq2topt_seq2tm,XP_025334547.1
R04968__pero,307.704852,326.671764,1148,,-4000.0,median,
R00842__mito,306.289189,327.894506,370,,-4000.0,seq2topt_seq2tm,XP_025334763.1
R01004__cyto,313.558412,323.16567,228,,-4000.0,seq2topt_seq2tm,XP_025335003.1
R00678__cyto,304.832811,326.521787,454,,-4000.0,seq2topt_seq2tm,XP_025337759.1
R01057__cyto,309.761588,328.658435,553,,-4000.0,seq2topt_seq2tm,XP_025337550.1
R04509__cyto,309.794225,325.828192,569,,-4000.0,seq2topt_seq2tm,XP_025339337.1
R10208__cyto,307.704852,326.671764,259,,-4000.0,median,
R00465__pero,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R02412__cyto,302.535509,325.971141,1954,,-4000.0,seq2topt_seq2tm,XP_025336072.1
R02508__cyto,314.885355,324.634621,590,,-4000.0,seq2topt_seq2tm,XP_025339025.1
R01135__cyto,313.937855,325.906912,850,,-4000.0,seq2topt_seq2tm,XP_025339288.1
R04035__cyto,301.400077,326.715723,854,,-4000.0,seq2topt_seq2tm,XP_025334566.1
R02543__cyto,309.791965,327.913174,580,,-4000.0,seq2topt_seq2tm,XP_025337043.1
R07460__mito,304.243512,326.115909,468,,-4000.0,seq2topt_seq2tm,XP_025335474.1
R03656__cyto,311.646616,328.10137,1080,,-4000.0,seq2topt_seq2tm,XP_025338144.1
R02985__cyto,333.371436,326.984325,814,,-4000.0,seq2topt_seq2tm,XP_025338174.1
R04963__pero,307.704852,326.671764,1148,,-4000.0,median,
R04209__cyto,310.497393,336.869642,558,,-4000.0,seq2topt_seq2tm,XP_025334448.1
R00847__mito,303.492529,329.251429,633,,-4000.0,seq2topt_seq2tm,XP_025339358.1
R02760__mito,307.704852,326.671764,711,,-4000.0,median,
R04724__cyto,307.704852,326.671764,376,,-4000.0,median,
R09030__cyto,310.743255,332.399586,237,,-4000.0,seq2topt_seq2tm,XP_025335506.1
R01130__cyto,305.066807,328.109726,521,,-4000.0,seq2topt_seq2tm,XP_025335607.1
R00289__cyto,308.154026,330.720571,498,,-4000.0,seq2topt_seq2tm,XP_025336030.1
R00659__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R02527__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R01315__cyto,307.704852,326.671764,919,,-4000.0,median,
R00769__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R01009__cyto,307.084951,325.419155,655,,-4000.0,seq2topt_seq2tm,XP_025337733.1
R02133__cyto,309.794225,325.828192,569,,-4000.0,seq2topt_seq2tm,XP_025339337.1
R01071__cyto,307.084779,326.132539,619,,-4000.0,seq2topt_seq2tm,XP_025337079.1
R01800__cyto,304.096898,324.865744,271,,-4000.0,seq2topt_seq2tm,XP_025337119.1
R07149__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R01352__cyto,307.704852,326.671764,514,,-4000.0,median,
R03658__cyto,304.992592,323.937878,544,,-4000.0,seq2topt_seq2tm,XP_025335844.1
R00694__cyto,313.479205,327.476087,514,,-4000.0,seq2topt_seq2tm,XP_025339021.1
R01961__cyto,305.38727,326.507393,485,,-4000.0,seq2topt_seq2tm,XP_025337633.1
R02964__cyto,310.661365,327.883557,297,,-4000.0,seq2topt_seq2tm,XP_025335736.1
R07506__cyto,307.704852,326.671764,522,,-4000.0,median,
R00009__pero,305.014822,326.447156,485,,-4000.0,seq2topt_seq2tm,XP_025337395.1
R08632__cyto,311.354345,328.989944,398,,-4000.0,seq2topt_seq2tm,XP_025335518.1
R12356__cyto,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R02090__cyto,308.965262,330.863366,185,,-4000.0,seq2topt_seq2tm,XP_025337565.1
R02245__cyto,307.704852,326.671764,2018,,-4000.0,median,XP_025337324.1
R00842__cyto,306.289189,327.894506,370,,-4000.0,seq2topt_seq2tm,XP_025334763.1
R01221__cyto,301.727144,331.354383,487,,-4000.0,seq2topt_seq2tm,XP_025335031.1
R01073__cyto,310.046321,327.529565,366,,-4000.0,seq2topt_seq2tm,XP_025337772.1
R04960__cyto,307.704852,326.671764,1148,,-4000.0,median,
R05802__cyto,307.704852,326.671764,2359,,-4000.0,median,
R05764__cyto,306.179423,331.12087,273,,-4000.0,seq2topt_seq2tm,XP_025337604.1
R05048__cyto,308.129296,327.086738,283,,-4000.0,seq2topt_seq2tm,XP_025339437.1
R12400__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R03283__cyto,302.92998,326.783326,519,,-4000.0,seq2topt_seq2tm,XP_025338982.1
R04072__cyto,302.128071,325.250587,753,,-4000.0,seq2topt_seq2tm,XP_025336401.1
R05800__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R12121__cyto,300.010771,328.646031,524,,-4000.0,seq2topt_seq2tm,XP_025336625.1
R01411__cyto,303.113311,326.490805,1612,,-4000.0,seq2topt_seq2tm,XP_025337206.1
R04440__mito,309.048045,329.350778,398,,-4000.0,seq2topt_seq2tm,XP_025334545.1
R00893__cyto,308.247313,328.487566,216,,-4000.0,seq2topt_seq2tm,XP_025334780.1
R10455__cyto,307.704852,326.671764,401,,-4000.0,median,
R01682__cyto,304.981609,327.355108,498,,-4000.0,seq2topt_seq2tm,XP_025338709.1
R10039__cyto,333.371436,326.984325,814,,-4000.0,seq2topt_seq2tm,XP_025338174.1
R01221__mito,301.727144,331.354383,487,,-4000.0,seq2topt_seq2tm,XP_025335031.1
R01462__cyto,307.704852,326.671764,821,,-4000.0,median,
R01978__cyto,312.034027,328.159538,446,,-4000.0,seq2topt_seq2tm,XP_025337941.1
R06861__cyto,312.23888,326.493624,665,,-4000.0,seq2topt_seq2tm,XP_025334697.1
R01132__cyto,308.245017,329.962871,218,,-4000.0,seq2topt_seq2tm,XP_025338992.1
R07004__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R01055__mito,320.481798,324.165651,762,,-4000.0,seq2topt_seq2tm,XP_025336996.1
R00127__cyto,307.704852,326.671764,282,,-4000.0,median,
R03035__cyto,300.584683,327.401385,289,,-4000.0,seq2topt_seq2tm,XP_025337794.1
R01771__cyto,307.122627,329.626867,351,,-4000.0,seq2topt_seq2tm,XP_025336624.1
R05577__cyto,306.112536,324.712238,592,,-4000.0,seq2topt_seq2tm,XP_025336037.1
R07759__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R04929__cyto,312.337267,326.681241,517,,-4000.0,seq2topt_seq2tm,XP_025337441.1
R02540__cyto,315.963227,326.85937,566,,-4000.0,seq2topt_seq2tm,XP_025335694.1
R03920__cyto,305.38727,326.507393,485,,-4000.0,seq2topt_seq2tm,XP_025337633.1
R00517__cyto,303.643398,326.206973,531,,-4000.0,seq2topt_seq2tm,XP_025338221.1
R00084__cyto,309.946031,325.4271,358,,-4000.0,seq2topt_seq2tm,XP_025334821.1
R00036__cyto,313.321251,327.395245,340,,-4000.0,seq2topt_seq2tm,XP_025339365.1
R01618__cyto,318.32134,326.250669,300,,-4000.0,seq2topt_seq2tm,XP_025336608.1
R02097__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R01776__cyto,309.376194,326.656613,463,,-4000.0,seq2topt_seq2tm,XP_025338100.1
R03347__cyto,305.945641,327.194878,232,,-4000.0,seq2topt_seq2tm,XP_025337291.1
R11165__cyto,307.704852,326.671764,299,,-4000.0,median,
R02371__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R03237__cyto,308.726445,328.956524,943,,-4000.0,seq2topt_seq2tm,XP_025336737.1
R00238__cyto,304.792653,327.867594,400,,-4000.0,seq2topt_seq2tm,XP_025334812.1
R05799__cyto,305.657869,327.027455,853,,-4000.0,seq2topt_seq2tm,XP_025336478.1
R01001__cyto,311.354345,328.989944,398,,-4000.0,seq2topt_seq2tm,XP_025335518.1
R00348__cyto,310.072942,331.442347,300,,-4000.0,seq2topt_seq2tm,XP_025338426.1
R00908__cyto,311.517577,327.799425,501,,-4000.0,seq2topt_seq2tm,XP_025334557.1
R04429__cyto,307.704852,326.671764,376,,-4000.0,median,
R02156__cyto,320.790231,328.199914,348,,-4000.0,seq2topt_seq2tm,XP_025337693.1
R01229__cyto,308.245017,329.962871,218,,-4000.0,seq2topt_seq2tm,XP_025338992.1
R10845__cyto,306.306223,327.360532,1830,,-4000.0,seq2topt_seq2tm,XP_025338163.1
R00253__cyto,309.518465,329.276261,369,,-4000.0,seq2topt_seq2tm,XP_025334396.1
R03990__pero,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R01819__cyto,304.908471,325.18976,438,,-4000.0,seq2topt_seq2tm,XP_025337471.1
R04881__cyto,310.478364,332.140884,260,,-4000.0,seq2topt_seq2tm,XP_025338566.1
R00970__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R03236__cyto,308.726445,328.956524,943,,-4000.0,seq2topt_seq2tm,XP_025336737.1
R03083__cyto,302.535509,325.971141,1954,,-4000.0,seq2topt_seq2tm,XP_025336072.1
R06519__cyto,307.704852,326.671764,359,,-4000.0,median,
R02688__cyto,307.704852,326.671764,577,,-4000.0,median,
R04944__cyto,314.885355,324.634621,590,,-4000.0,seq2topt_seq2tm,XP_025339025.1
R03362__cyto,307.704852,326.671764,981,,-4000.0,median,
R02092__cyto,302.114358,326.065072,823,,-4000.0,seq2topt_seq2tm,XP_025334967.1
R07168__cyto,304.32848,325.064692,642,,-4000.0,seq2topt_seq2tm,XP_025334825.1
R03194__cyto,300.987151,327.775559,550,,-4000.0,seq2topt_seq2tm,XP_025337598.1
R04928__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R11100__pero,301.325139,326.510182,335,,-4000.0,seq2topt_seq2tm,XP_025335638.1
R04880__cyto,316.574363,326.335368,348,,-4000.0,seq2topt_seq2tm,XP_025334696.1
R00734__cyto,313.479205,327.476087,514,,-4000.0,seq2topt_seq2tm,XP_025339021.1
R04990__cyto,302.595055,326.800421,371,,-4000.0,seq2topt_seq2tm,XP_025336496.1
R04770__cyto,311.354345,328.989944,398,,-4000.0,seq2topt_seq2tm,XP_025335518.1
R08095__cyto,309.791965,327.913174,580,,-4000.0,seq2topt_seq2tm,XP_025337043.1
R02747__cyto,307.704852,326.671764,1536,,-4000.0,median,
R09698__pero,307.704852,326.671764,653,,-4000.0,median,
R03067__cyto,303.707084,324.070779,749,,-4000.0,seq2topt_seq2tm,XP_025336512.1
R04502__cyto,333.173761,326.516387,412,,-4000.0,seq2topt_seq2tm,XP_025335555.1
R03628__cyto,304.832811,326.521787,454,,-4000.0,seq2topt_seq2tm,XP_025337759.1
