rxn_id,enzyme_id,parameter,ident,top_descriptor,identifiable_from_growth,refined
ADSSNo1,P0A7D4,kcat_i,0.08025396084970857,rmax,True,True
AGDCNo1,P0AF18,kcat_i,0.0,rmax,False,False
OCTDPSNo1,P0AD57,kcat_i,6.604533673054004e-05,rmax,False,False
ASNNNo1,P0A962,kcat_i,0.0,rmax,False,False
ASNNNo2,P37595,kcat_i,0.0,rmax,False,False
DPCOAKNo1,P0A6I9,kcat_i,0.005331542358694736,rmax,False,False
HETZKNo1,P76423,kcat_i,0.0,rmax,False,False
ASNS2No1,P00963,kcat_i,0.04903235500689302,rmax,False,True
ASNS2No2,P22106,kcat_i,0.0,rmax,False,False
ASPCTNo1,P0A786,kcat_i,0.0,rmax,False,False
ASPCTNo2,P0A786,kcat_i,0.0004593418664195558,rmax,False,False
KDOPSNo1,P0A715,kcat_i,0.00020179458983254957,rmax,False,False
KDOPPNo1,P0ABZ4,kcat_i,0.0005655773994633473,rmax,False,False
DMPPSNo1,P62623,kcat_i,0.00015527471215640828,rmax,False,False
MCOATANo1,P0A6A8,kcat_i,7.157450694940341e-06,rmax,False,False
IPDPSNo1,P62623,kcat_i,0.001086922985094858,rmax,False,False
ASTNo1,P0AE37,kcat_i,0.0,rmax,False,False
SGDSNo1,P76215,kcat_i,0.0,rmax,False,False
CYNTAHNo1,P00816,kcat_i,0.0,rmax,False,False
DAPENo1,P0A6K1,kcat_i,0.0014723457193152188,rmax,False,False
DHDPRyNo1,P04036,kcat_i,0.009347970319264744,rmax,False,True
HSKNo1,P00547,kcat_i,0.06751574860737039,rmax,True,True
SDPTANo1,P18335,kcat_i,0.0,rmax,False,False
SDPTANo2,P50457,kcat_i,0.0,rmax,False,False
SDPTANo3,P77581,kcat_i,0.0,rmax,False,False
SDPTANo4,P22256,kcat_i,0.0,rmax,False,False
SDPTANo5,P23721,kcat_i,0.0,rmax,False,False
GSPMDANo1,P0AES0,kcat_i,0.0,rmax,False,False
GSPMDSNo1,P0AES0,kcat_i,0.0,rmax,False,False
GUADNo1,P76641,kcat_i,0.0,rmax,False,False
THRSNo1,P00934,kcat_i,0.4328069653054243,rmax,True,True
HSSTNo1,P07623,kcat_i,0.0025185903238087977,rmax,False,False
PPNDHNo1,P0A9J8,kcat_i,1.4269468095643538e-06,rmax,False,False
TMAOR1No1,P18775,kcat_i,0.0,rmax,False,False
TMAOR1No2,P0AAJ1,kcat_i,0.0,rmax,False,False
TMAOR2No1,P18775,kcat_i,0.0,rmax,False,False
DGK1No1,P60546,kcat_i,0.0,rmax,False,False
DTMPKNo1,P0A720,kcat_i,0.00027472298193644863,rmax,False,False
NDPK1No1,P69441,kcat_i,0.0,rmax,False,False
NDPK1No2,P0A763,kcat_i,0.0,rmax,False,False
TRDRNo1,P0AA25,kcat_i,0.010088714894599667,rmax,False,True
TRDRNo2,P0AGG4,kcat_i,0.0,rmax,False,False
DDPANo1,P00888,kcat_i,0.0,rmax,False,False
DDPANo2,P0AB91,kcat_i,0.001995899836300332,rmax,False,False
DDPANo3,P00887,kcat_i,0.0,rmax,False,False
NMNDANo1,P0A6G3,kcat_i,0.0,rmax,False,False
NNAMNo1,P21369,kcat_i,0.0,rmax,False,False
P5CDNo1,P09546,kcat_i,0.0,rmax,False,False
PGMTNo1,P77475,kcat_i,0.0,rmax,False,False
PGMTNo2,P36938,kcat_i,0.0,rmax,False,False
PGMTNo3,P77366,kcat_i,0.0,rmax,False,False
FRUKNo1,P0AEW9,kcat_i,0.0,rmax,False,False
SPMDAT1No1,P0A951,kcat_i,0.0,rmax,False,False
RHCCENo1,P45578,kcat_i,0.0003641220763063472,rmax,False,False
KG6PDCNo1,P39304,kcat_i,0.0,rmax,False,False
KG6PDCNo2,P37678,kcat_i,0.0,rmax,False,False
SPMDAT2No1,P0A951,kcat_i,0.0,rmax,False,False
TDPADGATNo1,P27832,kcat_i,0.0,rmax,False,False
MALSNo1,P08997,kcat_i,0.0,rmax,False,False
MALSNo2,P37330,kcat_i,0.0,rmax,False,False
X5PL3ENo1,P39305,kcat_i,0.0,rmax,False,False
X5PL3ENo2,P37679,kcat_i,0.0,rmax,False,False
DOGULNRNo1,P37672,kcat_i,0.0,rmax,False,False
TRE6PPNo1,P31678,kcat_i,0.0,rmax,False,False
BETALDHxNo1,P17445,kcat_i,0.0,rmax,False,False
BETALDHyNo1,P17445,kcat_i,0.0,rmax,False,False
MLTG3No1,P21517,kcat_i,0.0,rmax,False,False
ADPRDPNo1,P45799,kcat_i,0.0,rmax,False,False
ADPRDPNo2,Q93K97,kcat_i,0.0,rmax,False,False
DKGLCNR1No1,Q46857,kcat_i,0.0,rmax,False,False
DKGLCNR1No2,P30863,kcat_i,0.0,rmax,False,False
NADTRHDNo1,P27306,kcat_i,0.0,rmax,False,False
AACPS2No1,P0A6A8,kcat_i,0.0,rmax,False,False
FMNRx2No1,P0AEN1,kcat_i,0.0,rmax,False,False
FMNRx2No2,P80644,kcat_i,0.0,rmax,False,False
FMNRx2No3,P17846,kcat_i,0.0,rmax,False,False
ACPS1No1,P24224,kcat_i,0.0,rmax,False,False
ACPS1No2,P37623,kcat_i,0.0,rmax,False,False
ARAINo1,P08202,kcat_i,0.0,rmax,False,False
M1PDNo1,P09424,kcat_i,0.0,rmax,False,False
G3PD2No1,P0A6S7,kcat_i,0.0,rmax,False,False
GALS3No1,P06720,kcat_i,0.0,rmax,False,False
FCINo1,P69922,kcat_i,0.0,rmax,False,False
FCLKNo1,P11553,kcat_i,0.0,rmax,False,False
FCLPANo1,Q46890,kcat_i,0.0,rmax,False,False
FCLPANo2,P0AB87,kcat_i,0.0,rmax,False,False
GMPS2No1,P04079,kcat_i,0.0,rmax,False,False
AMPNNo1,P0AE12,kcat_i,0.0,rmax,False,False
GSNKNo1,P0AEW6,kcat_i,0.0,rmax,False,False
ACCOALNo1,P27550,kcat_i,1.6043361381018143e-18,rmax,False,False
ACCOALNo2,P77495,kcat_i,0.0,rmax,False,False
GALUiNo1,P0AEP3,kcat_i,0.0,rmax,False,False
AACPS3No1,P0A6A8,kcat_i,0.010354026245976153,rmax,False,True
U23GAATNo1,P21645,kcat_i,0.001025470970715397,rmax,False,False
UAAGDSNo1,P22188,kcat_i,0.01898669707493365,rmax,False,True
AACPS4No1,P0A6A8,kcat_i,0.012203712070316146,rmax,False,True
UAMASNo1,P17952,kcat_i,0.024813014806001423,rmax,False,True
UAMAGSNo1,P14900,kcat_i,0.013061441446720577,rmax,False,True
UGLYCHNo1,P77731,kcat_i,0.0,rmax,False,False
NTPP3No1,P52006,kcat_i,0.0,rmax,False,False
NTPP3No2,P0AEY3,kcat_i,0.0,rmax,False,False
NTPP3No3,P77788,kcat_i,0.0,rmax,False,False
NTPP6No1,P0AEY3,kcat_i,0.0,rmax,False,False
NTPP6No2,P75838,kcat_i,0.0,rmax,False,False
NTPP7No1,P0AEY3,kcat_i,0.0,rmax,False,False
NTPP7No2,P52006,kcat_i,0.0,rmax,False,False
NTPP7No3,P25536,kcat_i,0.0,rmax,False,False
OP4ENHNo1,P77608,kcat_i,0.0,rmax,False,False
HOPNTALNo1,P51020,kcat_i,0.0,rmax,False,False
NTPP8No1,P0AEY3,kcat_i,0.0,rmax,False,False
NTPP8No2,P25536,kcat_i,0.0,rmax,False,False
P5CRNo1,P0A9L8,kcat_i,2.6159516209902028e-05,rmax,False,False
CYANSTNo1,P0A6V5,kcat_i,0.0,rmax,False,False
CYANSTNo2,P55734,kcat_i,0.0,rmax,False,False
CYANSTNo3,P31142,kcat_i,0.0,rmax,False,False
DHPPDA2No1,P25539,kcat_i,2.7509388444480433e-07,rmax,False,False
3HPPPNHNo1,P77397,kcat_i,0.0,rmax,False,False
GMANDNo1,P0AC88,kcat_i,0.0,rmax,False,False
PPCSCTNo1,P52043,kcat_i,0.0,rmax,False,False
CYTDNo1,P0ABF6,kcat_i,0.0,rmax,False,False
AKGDHNo1,P0A9P0,kcat_i,0.0,rmax,False,False
HPYRRxNo1,P75913,kcat_i,0.0,rmax,False,False
HPYRRxNo2,P37666,kcat_i,0.0,rmax,False,False
GLYCDxNo1,P0A9S5,kcat_i,0.0,rmax,False,False
ASP1DCNo1,P0A790,kcat_i,0.0002412661970691606,rmax,False,False
UGMDDSNo1,P11880,kcat_i,0.00047283426941066743,rmax,False,False
DCYTDNo1,P0ABF6,kcat_i,0.0,rmax,False,False
DBTSNo1,P13000,kcat_i,0.0,rmax,False,False
DCTPDNo1,P28248,kcat_i,0.0,rmax,False,False
UHGADANo1,P0A725,kcat_i,0.006666953977493932,rmax,False,True
AMANKNo1,P45425,kcat_i,0.0,rmax,False,False
UAGAATNo1,P0A6A8,kcat_i,0.0005385084981930683,rmax,False,False
ATPPRTNo1,P60757,kcat_i,0.019493392402675058,rmax,False,True
HISTDNo1,P06988,kcat_i,0.050161058397762096,rmax,True,True
DHDPSNo1,P0A6L2,kcat_i,0.0015732396602645532,rmax,False,False
G1PACTNo1,P0ACC7,kcat_i,9.164709218569901e-05,rmax,False,False
GARTNo1,P33221,kcat_i,0.0004993689908314195,rmax,False,False
CSNDNo1,P25524,kcat_i,0.0,rmax,False,False
GF6PTANo1,P17169,kcat_i,0.006119056004418998,rmax,False,True
IGPDHNo1,P06987,kcat_i,6.417672475291178e-05,rmax,False,False
PRPPSNo1,P0A717,kcat_i,0.0,rmax,False,False
GLUCYSNo1,P0A6W9,kcat_i,0.0,rmax,False,False
PRATPPNo1,P06989,kcat_i,0.0036623182782223084,rmax,False,False
GLUNNo1,P77454,kcat_i,0.0,rmax,False,False
GLUNNo2,P0A6W0,kcat_i,0.0,rmax,False,False
PRMICINo1,P10371,kcat_i,0.0029006025690631204,rmax,False,False
GLUPRTNo1,P0AG16,kcat_i,0.006559266863934257,rmax,False,True
GMPRNo1,P60560,kcat_i,0.0,rmax,False,False
SERATNo1,P0A9D4,kcat_i,0.0006095649381911468,rmax,False,False
CYSSNo1,P16703,kcat_i,0.0056030529789287955,rmax,False,True
CYSSNo2,P0ABK5,kcat_i,0.0,rmax,False,False
NADS1No1,P18843,kcat_i,0.0002916362029772251,rmax,False,False
BPNTNo1,P22255,kcat_i,0.009813784900777637,rmax,False,True
PAPSRNo1,P0AGG4,kcat_i,0.0,rmax,False,False
PAPSRNo2,P0AA25,kcat_i,0.019578517127333255,rmax,False,True
ASPKNo1,P00561,kcat_i,0.0,rmax,False,False
ASPKNo2,P00562,kcat_i,0.0,rmax,False,False
ASPKNo3,P08660,kcat_i,0.038932816709423786,rmax,False,True
ASADNo1,P0A9Q9,kcat_i,0.0,rmax,False,False
DAPDCNo1,P00861,kcat_i,0.016858364334682116,rmax,False,True
NTRIR2xNo1,P08201,kcat_i,0.0,rmax,False,False
OCBTNo1,P04391,kcat_i,0.0,rmax,False,False
OCBTNo2,P06960,kcat_i,5.3883091542819466e-05,rmax,False,False
GARFTNo1,P08179,kcat_i,0.0,rmax,False,False
GPDDA1No1,P10908,kcat_i,0.0,rmax,False,False
GPDDA2No1,P10908,kcat_i,0.0,rmax,False,False
PHETA1No1,P04693,kcat_i,0.0,rmax,False,False
PHETA1No2,P00509,kcat_i,0.0,rmax,False,False
PHETA1No3,P0AB80,kcat_i,0.0,rmax,False,False
PPNDNo1,P07023,kcat_i,1.0357742375814237e-06,rmax,False,False
METATNo1,P0A817,kcat_i,0.0005245108148712779,rmax,False,False
ASCBPLNo1,P39300,kcat_i,0.0,rmax,False,False
ACBIPGTNo1,P0AE76,kcat_i,0.0,rmax,False,False
TRPS1No1,P0A877,kcat_i,0.0,rmax,False,False
PRAMPCNo1,P06989,kcat_i,0.003662318278222309,rmax,False,False
ADOCBLSNo1,P36561,kcat_i,0.0,rmax,False,False
ADOCBIKNo1,P0AE76,kcat_i,0.0,rmax,False,False
TMPKNo1,P0AGG0,kcat_i,0.0020879820279110168,rmax,False,False
HPPPNDONo1,P0ABR9,kcat_i,0.0,rmax,False,False
MCITL2No1,P77541,kcat_i,0.0,rmax,False,False
DXYLKNo1,P09099,kcat_i,0.0,rmax,False,False
MDH3No1,P33940,kcat_i,0.0,rmax,False,False
SOTANo1,P77581,kcat_i,0.0,rmax,False,False
DHCINDONo1,P0ABR9,kcat_i,0.0,rmax,False,False
SGSADNo1,P76217,kcat_i,0.0,rmax,False,False
HKNDDHNo1,P77044,kcat_i,0.0,rmax,False,False
HKNTDHNo1,P77044,kcat_i,0.0,rmax,False,False
GLYCK2No1,P23524,kcat_i,0.0,rmax,False,False
PTA2No1,P0A9M8,kcat_i,0.0,rmax,False,False
MDH2No1,P33940,kcat_i,0.0,rmax,False,False
ACOTANo1,P77581,kcat_i,0.0,rmax,False,False
ACOTANo2,P18335,kcat_i,0.0,rmax,False,False
ACOTANo3,P22256,kcat_i,0.0,rmax,False,False
ACOTANo4,P50457,kcat_i,0.0,rmax,False,False
GPDDA5No1,P10908,kcat_i,0.0,rmax,False,False
PDX5PSNo1,P0A794,kcat_i,7.068517939837565e-05,rmax,False,False
PPBNGSNo1,P0ACB2,kcat_i,0.0004318883305298575,rmax,False,False
ENTCSNo1,P19925,kcat_i,0.0,rmax,False,False
SULRNo1,P17846,kcat_i,0.0017059679470548064,rmax,False,False
MANPGHNo1,P54746,kcat_i,0.0,rmax,False,False
URDGLYCDNo1,P77555,kcat_i,0.0,rmax,False,False
CBMKrNo1,P37306,kcat_i,0.001045399385767103,rmax,False,False
PPNCL2No1,P0ABQ0,kcat_i,0.00016980242230397682,rmax,False,False
PRAGSrNo1,P15640,kcat_i,0.022075831733107076,rmax,False,True
PRFGSNo1,P15254,kcat_i,0.2080578474626076,rmax,True,True
AMANAPErNo1,P0A761,kcat_i,0.0,rmax,False,False
ACM6PHNo1,P76535,kcat_i,0.0,rmax,False,False
NNATrNo1,P0A752,kcat_i,0.00017086872583131244,rmax,False,False
CYTDHNo1,P33022,kcat_i,0.0,rmax,False,False
CYTDHNo2,P41409,kcat_i,0.0,rmax,False,False
CYTDHNo3,P22564,kcat_i,0.0,rmax,False,False
ETHAALNo1,P0AEJ6,kcat_i,0.0,rmax,False,False
MAN1PT2No1,P24174,kcat_i,0.0,rmax,False,False
PSERTNo1,P23721,kcat_i,0.0,rmax,False,False
AP4AHNo1,P05637,kcat_i,0.0,rmax,False,False
AP5AHNo1,P05637,kcat_i,0.0,rmax,False,False
ADNCYCNo1,P00936,kcat_i,0.0,rmax,False,False
AIRC2No1,P09029,kcat_i,0.04986968650097113,rmax,False,True
GAPDNo1,P0A9B2,kcat_i,1.0,rmax,True,True
MI1PPNo1,P0ADG4,kcat_i,0.0,rmax,False,False
MCITSNo1,P31660,kcat_i,1.6823462629024341e-34,rmax,False,False
PPAKrNo1,P11868,kcat_i,0.0,rmax,False,False
HEX1No1,P0A6V8,kcat_i,0.16901005407024897,rmax,True,True
GNDNo1,P00350,kcat_i,0.0,rmax,False,False
TAUDONo1,P37610,kcat_i,0.0,rmax,False,False
NTP3No1,P39286,kcat_i,0.0,rmax,False,False
NTP3No2,P24203,kcat_i,0.0,rmax,False,False
NTP3No3,P0AAN3,kcat_i,0.0,rmax,False,False
NTP3No4,P27254,kcat_i,0.0,rmax,False,False
NTP3No5,P33030,kcat_i,0.0,rmax,False,False
NTP3No6,P14081,kcat_i,0.0,rmax,False,False
NTP3No7,P25519,kcat_i,0.0,rmax,False,False
PPM2No1,P0A6K6,kcat_i,0.0,rmax,False,False
MOAT2No1,P0AC75,kcat_i,0.0010590250448833326,rmax,False,False
G6PDH2rNo1,P0AC53,kcat_i,0.0315307808364099,rmax,False,True
ME2No1,P76558,kcat_i,0.0,rmax,False,False
ARGSLNo1,P11447,kcat_i,8.543297534384978e-05,rmax,False,False
CBPSNo1,P00968,kcat_i,0.0,rmax,False,False
GLU5KNo1,P0A7B5,kcat_i,0.008098041173486765,rmax,False,True
IPPSNo1,P09151,kcat_i,0.033062966315218635,rmax,False,True
ACOATANo1,P0A6A8,kcat_i,0.0,rmax,False,False
NADH5No1,P00393,kcat_i,1.9973171778490127e-18,rmax,False,False
NADH5No2,P0A754,kcat_i,0.0,rmax,False,False
NADH5No3,P0AGE6,kcat_i,0.0,rmax,False,False
NADH5No4,P0A8G6,kcat_i,0.0,rmax,False,False
MOHMTNo1,P31057,kcat_i,0.0004088201513627585,rmax,False,False
MLTG2No1,P21517,kcat_i,0.0,rmax,False,False
MLTG1No1,P21517,kcat_i,0.0,rmax,False,False
AMALT3No1,P15977,kcat_i,0.0,rmax,False,False
MLTP3No1,P00490,kcat_i,0.0,rmax,False,False
SPODMNo1,P00448,kcat_i,0.0,rmax,False,False
SPODMNo2,P0AGD3,kcat_i,0.0007756119234001952,rmax,False,False
AHCYSNSNo1,P0AF12,kcat_i,7.026698996629994e-05,rmax,False,False
ACNMLNo1,P0A6L4,kcat_i,0.0,rmax,False,False
TMKNo1,P75948,kcat_i,1.9599083121078465e-06,rmax,False,False
NTPP4No1,P77788,kcat_i,0.0,rmax,False,False
NTPP4No2,P0AEY3,kcat_i,0.0,rmax,False,False
GMPSNo1,P04079,kcat_i,0.09943981699326182,rmax,True,True
CATNo1,P21179,kcat_i,0.005891382309086943,rmax,False,True
CATNo2,P13029,kcat_i,0.0,rmax,False,False
UDPGDNo1,P76373,kcat_i,0.0,rmax,False,False
SERASrNo1,P11454,kcat_i,0.0,rmax,False,False
GLCRDNo1,Q46915,kcat_i,0.0,rmax,False,False
GLCRDNo2,P0AES2,kcat_i,0.0,rmax,False,False
PPPNDONo1,P0ABR5,kcat_i,0.0,rmax,False,False
CHRPLNo1,P26602,kcat_i,4.142820873325652e-05,rmax,False,False
CHRPLNo2,P28305,kcat_i,0.0,rmax,False,False
TDPAGTANo1,P27833,kcat_i,0.0,rmax,False,False
UACMAMONo1,P27829,kcat_i,0.0,rmax,False,False
FBA3No1,P0AB71,kcat_i,0.0,rmax,False,False
PMPKNo1,P76422,kcat_i,0.0,rmax,False,False
LCADiNo1,P25553,kcat_i,0.0,rmax,False,False
ACACT7rNo1,P76503,kcat_i,0.0,rmax,False,False
ACACT7rNo2,P21151,kcat_i,0.13518010868314315,rmax,True,True
PSP_LNo1,P0AGB0,kcat_i,0.0,rmax,False,False
ADK3No1,P69441,kcat_i,0.000711639609371227,rmax,False,False
GLUDCNo1,P69908,kcat_i,0.0,rmax,False,False
GLUDCNo2,P69910,kcat_i,0.0,rmax,False,False
ACACT2rNo1,P76503,kcat_i,0.0,rmax,False,False
ACACT2rNo2,P21151,kcat_i,0.1730149204110203,rmax,True,True
BSORyNo1,P20099,kcat_i,0.0,rmax,False,False
DMSOR2No1,P18775,kcat_i,0.0,rmax,False,False
ADSKNo1,P0A6J1,kcat_i,0.00034124625056969164,rmax,False,False
ACACT3rNo1,P76503,kcat_i,0.0,rmax,False,False
ACACT3rNo2,P21151,kcat_i,0.17301492041945007,rmax,True,True
ACACT4rNo1,P76503,kcat_i,0.0,rmax,False,False
ACACT4rNo2,P21151,kcat_i,0.1730149204110203,rmax,True,True
HSDyNo1,P00562,kcat_i,0.0,rmax,False,False
HSDyNo2,P00561,kcat_i,0.0,rmax,False,False
CYSTLNo1,P06721,kcat_i,0.0024692852328724187,rmax,False,False
CYSTLNo2,P23256,kcat_i,0.0,rmax,False,False
ACMAMUTNo1,P27836,kcat_i,0.0,rmax,False,False
SHSL1No1,P00935,kcat_i,0.0008888980493686266,rmax,False,False
SSALyNo1,P76149,kcat_i,0.0,rmax,False,False
SSALyNo2,P25526,kcat_i,0.0,rmax,False,False
SUCptsppNo1,P08839,kcat_i,0.0,rmax,False,False
SULabcppNo1,P0AEB0,kcat_i,0.0,rmax,False,False
SULabcppNo2,P09833,kcat_i,0.0,rmax,False,False
SULabcppNo3,P0AEB0,kcat_i,0.0,rmax,False,False
TSULabcppNo1,P0AEB0,kcat_i,0.0,rmax,False,False
TSULabcppNo2,P0AEB0,kcat_i,0.0,rmax,False,False
DDGALKNo1,P31459,kcat_i,0.0,rmax,False,False
AB6PGHNo1,Q46829,kcat_i,0.0,rmax,False,False
AB6PGHNo2,P11988,kcat_i,0.0,rmax,False,False
AB6PGHNo3,P24240,kcat_i,0.0,rmax,False,False
AMALT1No1,P15977,kcat_i,0.0,rmax,False,False
AHGDxNo1,P0A9T0,kcat_i,0.0,rmax,False,False
MLTP2No1,P00490,kcat_i,0.0,rmax,False,False
TAURabcppNo1,Q47537,kcat_i,0.0,rmax,False,False
3HCINNMHNo1,P77397,kcat_i,0.0,rmax,False,False
BSORxNo1,P20099,kcat_i,0.0,rmax,False,False
PACCOALNo1,P76085,kcat_i,0.0,rmax,False,False
GP4GHNo1,P05637,kcat_i,0.0,rmax,False,False
ACGAMTNo1,P0AC78,kcat_i,0.0,rmax,False,False
AADDGTNo1,P56258,kcat_i,0.0,rmax,False,False
FACOAL160t2ppNo1,P38135,kcat_i,0.0,rmax,False,False
FACOAL160t2ppNo2,P69451,kcat_i,0.0,rmax,False,False
FACOAL180t2ppNo1,P38135,kcat_i,0.0,rmax,False,False
FACOAL180t2ppNo2,P69451,kcat_i,0.0,rmax,False,False
SPODMppNo1,P0AGD1,kcat_i,0.0,rmax,False,False
NO3R1bppNo1,P0AAL3,kcat_i,0.0,rmax,False,False
PHYTSppNo1,P07102,kcat_i,0.0,rmax,False,False
PPTHppNo1,P00634,kcat_i,0.0,rmax,False,False
NO3R2ppNo1,P0AF32,kcat_i,0.0,rmax,False,False
NO3R2ppNo2,P09152,kcat_i,0.0,rmax,False,False
NTP3ppNo1,P07102,kcat_i,0.0,rmax,False,False
NO3R2bppNo1,P0ABL3,kcat_i,0.0,rmax,False,False
THMabcppNo1,P31548,kcat_i,3.290018216967905e-07,rmax,False,False
TREptsppNo1,P08839,kcat_i,0.0,rmax,False,False
THD2ppNo1,P07001,kcat_i,0.0,rmax,False,False
TMAOR1ppNo1,P33225,kcat_i,0.0,rmax,False,False
TMAOR1ppNo2,P46923,kcat_i,0.0,rmax,False,False
TMAOR2ppNo1,P33225,kcat_i,0.0,rmax,False,False
TMAOR2ppNo2,P46923,kcat_i,0.0,rmax,False,False
XYLabcppNo1,P0AGI4,kcat_i,0.0,rmax,False,False
GMHEPKNo1,P76658,kcat_i,0.0,rmax,False,False
GTPCINo1,P0A6T5,kcat_i,0.0790291253410613,rmax,True,True
FDMONo1,P80645,kcat_i,0.0,rmax,False,False
FEOXAMabcppNo1,P06972,kcat_i,0.0,rmax,False,False
CBL1abcppNo1,P06609,kcat_i,0.0,rmax,False,False
ACGAptsppNo1,P08839,kcat_i,0.0,rmax,False,False
ACGAptsppNo2,P08839,kcat_i,0.0,rmax,False,False
ACMANAptsppNo1,P08839,kcat_i,0.0,rmax,False,False
CHOLDNo1,P17444,kcat_i,0.0,rmax,False,False
TRE6PSNo1,P31677,kcat_i,0.0,rmax,False,False
DRPANo1,P0A6L0,kcat_i,0.0,rmax,False,False
TKT2No1,P27302,kcat_i,0.0,rmax,False,False
TKT2No2,P33570,kcat_i,0.0,rmax,False,False
UDCPDPNo1,P75806,kcat_i,0.001160875530867831,rmax,False,False
UDCPDPNo2,P0A924,kcat_i,1.9025206923517044e-21,rmax,False,False
UDCPDPNo3,P60932,kcat_i,0.0,rmax,False,False
FEENTERabcppNo1,P0AEL6,kcat_i,0.0,rmax,False,False
FECRMabcppNo1,P06972,kcat_i,0.0,rmax,False,False
TREHNo1,P62601,kcat_i,0.0,rmax,False,False
ATPS4rppNo1,P0A6E6,kcat_i,0.0,rmax,False,False
ATPS4rppNo2,P0A6E6,kcat_i,0.0,rmax,False,True
CYTK1No1,P0A6I0,kcat_i,0.0006888513176189806,rmax,False,False
DMSOR1ppNo1,P46923,kcat_i,0.0,rmax,False,False
ARGabcppNo1,P07109,kcat_i,0.0,rmax,False,False
ARGabcppNo2,P0AAF6,kcat_i,0.0,rmax,False,False
ALLabcppNo1,P32720,kcat_i,0.0,rmax,False,False
ARBabcppNo1,P02924,kcat_i,0.0,rmax,False,False
ASCBptsppNo1,P08839,kcat_i,0.0,rmax,False,False
CYTK2No1,P0A6I0,kcat_i,0.0,rmax,False,False
ASPabcppNo1,P0AAG3,kcat_i,0.0,rmax,False,False
ECOAH8No1,P77399,kcat_i,0.0,rmax,False,False
ECOAH8No2,P21177,kcat_i,0.0,rmax,False,False
GLCDppNo1,P15877,kcat_i,0.0,rmax,False,False
GLCDppNo2,P75804,kcat_i,0.0,rmax,False,False
HYD2ppNo1,P0AAM1,kcat_i,0.0,rmax,False,False
HYD2ppNo2,P0AAJ8,kcat_i,0.0,rmax,False,False
GK1No1,P60546,kcat_i,0.0010724014754175247,rmax,False,False
FE3DCITabcppNo1,P15028,kcat_i,0.0,rmax,False,False
HACD1No1,P21177,kcat_i,1.047087260808251e-05,rmax,False,False
HACD1No2,P77399,kcat_i,0.0,rmax,False,False
HACD2No1,P21177,kcat_i,0.0,rmax,False,False
HACD2No2,P77399,kcat_i,5.835015013291407e-05,rmax,False,False
NTD8ppNo1,P0AE22,kcat_i,0.0,rmax,False,False
NTD8ppNo2,P07024,kcat_i,0.0,rmax,False,False
ECOAH5No1,P77399,kcat_i,5.8350150132914105e-05,rmax,False,False
ECOAH5No2,P21177,kcat_i,0.0,rmax,False,False
DHFSNo1,P08192,kcat_i,4.838264311494628e-05,rmax,False,False
CHLabcppNo1,P33359,kcat_i,0.0,rmax,False,False
FRUptsppNo1,P08839,kcat_i,0.0,rmax,False,False
CYSabcppNo1,P0AEM9,kcat_i,0.0,rmax,False,False
SBTptsppNo1,P08839,kcat_i,0.0,rmax,False,False
TREHppNo1,P13482,kcat_i,0.0,rmax,False,False
CYTBDppNo1,P26458,kcat_i,0.0,rmax,False,False
CYTBDppNo2,P0ABJ9,kcat_i,0.0,rmax,False,False
CYTBD2ppNo1,P26458,kcat_i,0.0,rmax,False,False
ACGAMKNo1,P75959,kcat_i,0.0,rmax,False,False
METSNo1,P13009,kcat_i,0.04196000994228353,rmax,False,True
METSNo2,P25665,kcat_i,0.0,rmax,False,False
ASPO3No1,P10902,kcat_i,0.0,rmax,False,False
ASPO5No1,P10902,kcat_i,0.0,rmax,False,False
ASPO4No1,P10902,kcat_i,0.0,rmax,False,False
ASPO6No1,P10902,kcat_i,0.00041654236122638924,rmax,False,False
GLYOX3No1,P31658,kcat_i,0.0,rmax,False,False
FDMO3No1,P80645,kcat_i,0.0,rmax,False,False
FDMO4No1,P80645,kcat_i,0.0,rmax,False,False
BUTSO3abcppNo1,P0AAI1,kcat_i,0.0,rmax,False,False
BUTSO3abcppNo2,Q47537,kcat_i,0.0,rmax,False,False
ETHSO3abcppNo1,P0AAI1,kcat_i,0.0,rmax,False,False
O16AP2ppNo1,P37748,kcat_i,0.0,rmax,False,False
O16AP3ppNo1,P37748,kcat_i,0.0,rmax,False,False
ACACT5rNo1,P21151,kcat_i,0.17301492041374172,rmax,True,True
ACACT5rNo2,P76503,kcat_i,0.0,rmax,False,False
O16A4LppNo1,P27243,kcat_i,0.0,rmax,False,False
PRASCSiNo1,P0A7D7,kcat_i,0.002626109471384824,rmax,False,False
MALTATrNo1,P77791,kcat_i,0.0,rmax,False,False
MALDDHNo1,P76251,kcat_i,0.0,rmax,False,False
TRSARrNo1,P77161,kcat_i,0.0,rmax,False,False
TRSARrNo2,P0ABQ2,kcat_i,0.0,rmax,False,False
DHPS2No1,P0AC13,kcat_i,0.0031604157645421637,rmax,False,False
MTHFCNo1,P24186,kcat_i,0.0,rmax,False,False
MTHFDNo1,P24186,kcat_i,0.0,rmax,False,False
LYXINo1,P32170,kcat_i,0.0,rmax,False,False
QULNSNo1,P11458,kcat_i,0.0018314694326572582,rmax,False,False
ALKPNo1,P77475,kcat_i,0.0,rmax,False,False
ALAGLUENo1,P51981,kcat_i,0.0,rmax,False,False
L_LACD3No1,P77252,kcat_i,0.0,rmax,False,False
