id,target,pred_tm
Sequence908,48.2132900018032,52.989793
Sequence24439,64.0893974106166,54.233432
Sequence10542,44.6791199649371,56.413662
Sequence6069,48.8462386456573,52.675509
Sequence11726,54.1954507050006,52.364808
Sequence21989,48.19192541152,53.830624
Sequence15540,46.6122278089423,53.61321
Sequence24615,56.475536208991,54.536104
Sequence25701,46.5639076442878,55.138803
Sequence20932,44.2303174179109,53.375798
Sequence21343,56.0947970550685,55.136466
Sequence23438,49.315433046179,50.792801
Sequence10071,56.588428857466,56.735551
Sequence315,66.2164860628801,61.762559
Sequence20321,55.826526013055,53.445596
Sequence8229,47.2040674069098,53.750205
Sequence24336,47.4281301929937,52.901232
Sequence8813,43.011093605334,53.186572
Sequence22321,49.9547369531108,51.507264
Sequence24603,46.8128691109412,52.719647
Sequence26270,59.4921440575014,53.379911
Sequence4908,41.2128291606869,58.171278
Sequence12522,71.9978380579319,64.17495
Sequence1968,46.6486830808424,52.772248
Sequence2237,54.4481743080841,55.849075
Sequence22926,49.6591775574691,54.126841
Sequence9100,41.2231150853362,60.154599
Sequence15387,48.8668916998258,54.401481
Sequence18661,44.9692953328883,54.799104
Sequence25873,53.6882718256557,55.974138
Sequence20209,51.6108968880207,50.794971
Sequence3529,43.1616658353969,53.849101
Sequence2783,57.0935516511715,57.80316
Sequence14244,89.5512482244317,89.453405
Sequence386,65.3629089741522,70.737278
Sequence936,40.4014515907065,53.641117
Sequence20722,45.9447594810688,52.382505
Sequence24539,56.9417157784285,57.004333
Sequence10848,41.0766049056246,56.316364
Sequence16033,51.3281483704144,54.674268
Sequence1759,45.9618927565493,52.720881
Sequence10914,46.5451932797035,55.193686
Sequence27035,53.9710837993558,51.964766
Sequence1087,48.6762140785957,54.327202
Sequence415,69.6936868723406,70.532012
Sequence14617,72.2340039323517,82.509583
Sequence16743,49.5926612227598,52.139485
Sequence12145,55.5381792935269,51.504558
Sequence23528,53.393308111118,53.299451
Sequence11217,46.2589320532958,52.443278
Sequence12061,47.2067647442523,56.867784
Sequence19461,42.7388827892982,52.250081
Sequence7205,53.998950843719,56.007403
Sequence2265,37.8441330047322,57.060087
Sequence23629,50.1883292559351,54.941553
Sequence7220,48.7227883252551,52.607685
Sequence9146,57.9846975904029,57.300425
Sequence17859,51.0732567969731,54.170805
Sequence796,51.5798935436061,53.354985
Sequence7849,56.3458806240085,51.594537
Sequence7645,46.2405634914617,56.107783
Sequence20443,63.1691279828486,62.913489
Sequence15619,50.5785856658781,54.744989
Sequence4992,64.78920652486,60.171795
Sequence25561,49.9844895204394,52.930629
Sequence3167,46.9179356480107,62.302482
Sequence15487,49.1070493003234,52.573878
Sequence13249,43.6397269215021,54.800695
Sequence23943,53.0786461099084,55.322069
Sequence3138,43.9853485512928,55.863339
Sequence33,52.5244989819715,54.525489
Sequence8512,51.3979804324529,53.066832
Sequence129,70.862756919773,66.984463
Sequence2113,45.0761557166239,53.477901
Sequence24305,54.4465028864336,62.18136
Sequence24089,51.6319113442723,52.323747
Sequence3423,46.4793550621471,54.521519
Sequence25059,50.3819279948599,53.145057
Sequence5048,58.4634256411861,58.233339
Sequence4687,53.8092452001465,63.093662
Sequence12683,71.5890001673832,62.72732
Sequence24731,51.6581768797726,53.905642
Sequence23244,49.5802122871385,53.50129
Sequence14013,88.383289964377,81.588989
Sequence22174,53.6420855643536,52.228445
Sequence22554,59.3936406714883,54.65343
Sequence3195,37.8180836059528,57.033664
Sequence5743,53.6443960898552,54.442239
Sequence26978,54.3037169413157,53.019369
Sequence22469,49.2839520246294,52.758926
Sequence21864,51.5014188150739,54.209846
Sequence19887,43.9894890550438,52.804756
Sequence2273,39.1359276548726,51.33611
Sequence3068,39.8343150370021,55.307239
