rxn_id,Topt,Tm,Length,T90,dCpt,topt_source
GARFT_TG_forward,323.037,326.848,543,,-4000.0,mesophile_prior
GARFT_TG_reverse,311.074,329.76,297,,-4000.0,mesophile_prior
TOCOPHOM1_TG_forward,313.177,338.699,534,,-4000.0,mesophile_prior
TOCOPHOM1_TG_reverse,323.731,326.731,303,,-4000.0,mesophile_prior
AIRCra_TG_forward,300.622,335.146,435,,-4000.0,mesophile_prior
AIRCra_TG_reverse,308.279,335.753,649,,-4000.0,mesophile_prior
AIRCrb_TG_forward,316.176,319.176,274,,-4000.0,mesophile_prior
AIRCrb_TG_reverse,323.26,326.26,433,,-4000.0,mesophile_prior
PRASCSi_TG_forward,318.05,325.969,472,,-4000.0,mesophile_prior
PRASCSi_TG_reverse,325.43,328.43,416,,-4000.0,mesophile_prior
TOCOPHOM2_TG_forward,328.15,333.199,194,,-4000.0,mesophile_prior
TOCOPHOM2_TG_reverse,299.003,318.594,315,,-4000.0,mesophile_prior
ADSL2r_TG_forward,311.113,329.562,411,,-4000.0,mesophile_prior
ADSL2r_TG_reverse,319.981,322.981,293,,-4000.0,mesophile_prior
ADSL1r_TG_forward,306.809,331.738,348,,-4000.0,mesophile_prior
ADSL1r_TG_reverse,300.235,315.671,466,,-4000.0,mesophile_prior
AICART_TG_forward,305.641,323.248,329,,-4000.0,mesophile_prior
AICART_TG_reverse,328.15,341.607,430,,-4000.0,mesophile_prior
IMPC_TG_forward,314.967,323.588,175,,-4000.0,mesophile_prior
IMPC_TG_reverse,323.358,326.358,225,,-4000.0,mesophile_prior
ADPT_TG_forward,326.847,329.847,331,,-4000.0,mesophile_prior
ADPT_TG_reverse,310.877,333.334,217,,-4000.0,mesophile_prior
NDPK1_TG_forward,304.631,329.466,364,,-4000.0,mesophile_prior
NDPK1_TG_reverse,320.577,326.959,250,,-4000.0,mesophile_prior
DAMPPH_TG_forward,310.301,339.595,464,,-4000.0,mesophile_prior
DAMPPH_TG_reverse,322.884,329.178,212,,-4000.0,mesophile_prior
GLCt2pp_TG_forward,319.768,342.993,280,,-4000.0,mesophile_prior
GLCt2pp_TG_reverse,306.096,316.501,150,,-4000.0,mesophile_prior
NDPK8_TG_forward,326.343,329.343,356,,-4000.0,mesophile_prior
NDPK8_TG_reverse,299.494,342.516,308,,-4000.0,mesophile_prior
NDPK5_TG_forward,304.908,342.478,191,,-4000.0,mesophile_prior
NDPK5_TG_reverse,298.705,317.13,102,,-4000.0,mesophile_prior
ICHORS_TG_forward,321.121,324.121,323,,-4000.0,mesophile_prior
ICHORS_TG_reverse,306.907,320.067,257,,-4000.0,mesophile_prior
SO4tex_TG_forward,328.15,333.185,481,,-4000.0,mesophile_prior
SO4tex_TG_reverse,300.201,317.19,208,,-4000.0,mesophile_prior
GK1_TG_forward,316.271,333.257,369,,-4000.0,mesophile_prior
GK1_TG_reverse,313.564,334.772,236,,-4000.0,mesophile_prior
ASPCT_TG_forward,321.461,332.09,387,,-4000.0,mesophile_prior
ASPCT_TG_reverse,311.946,329.364,565,,-4000.0,mesophile_prior
ADK1_TG_forward,306.563,329.239,331,,-4000.0,mesophile_prior
ADK1_TG_reverse,302.366,326.404,363,,-4000.0,mesophile_prior
DADK_TG_forward,314.109,345.978,315,,-4000.0,mesophile_prior
DADK_TG_reverse,300.885,318.87,313,,-4000.0,mesophile_prior
DHORTS_TG_forward,316.851,322.777,585,,-4000.0,mesophile_prior
DHORTS_TG_reverse,321.319,328.12,498,,-4000.0,mesophile_prior
FE2tex_TG_forward,317.829,328.934,521,,-4000.0,mesophile_prior
FE2tex_TG_reverse,317.501,352.843,293,,-4000.0,mesophile_prior
CYRDAR2_TG_forward,319.915,332.744,185,,-4000.0,mesophile_prior
CYRDAR2_TG_reverse,305.788,336.057,455,,-4000.0,mesophile_prior
MG2tex_TG_forward,311.108,339.154,175,,-4000.0,mesophile_prior
MG2tex_TG_reverse,291.543,330.713,384,,-4000.0,mesophile_prior
H2Otpp_TG_forward,312.564,337.175,566,,-4000.0,mesophile_prior
H2Otpp_TG_reverse,297.477,339.497,150,,-4000.0,mesophile_prior
PDX5PSc_TG_forward,316.886,330.348,80,,-4000.0,mesophile_prior
PDX5PSc_TG_reverse,325.145,328.145,474,,-4000.0,mesophile_prior
CA2tex_TG_forward,321.121,330.674,426,,-4000.0,mesophile_prior
CA2tex_TG_reverse,309.854,328.223,404,,-4000.0,mesophile_prior
PMDPHT_TG_forward,315.878,334.247,323,,-4000.0,mesophile_prior
PMDPHT_TG_reverse,313.354,326.516,80,,-4000.0,mesophile_prior
NAt3pp_TG_forward,306.502,330.123,402,,-4000.0,mesophile_prior
NAt3pp_TG_reverse,327.257,340.201,200,,-4000.0,mesophile_prior
PC6AR_TG_forward,304.422,325.65,193,,-4000.0,mesophile_prior
PC6AR_TG_reverse,310.584,333.934,386,,-4000.0,mesophile_prior
H2Otly_TG_forward,290.533,327.345,272,,-4000.0,mesophile_prior
H2Otly_TG_reverse,322.12,332.684,231,,-4000.0,mesophile_prior
PC8XM_TG_forward,310.217,326.244,481,,-4000.0,mesophile_prior
PC8XM_TG_reverse,308.642,328.052,194,,-4000.0,mesophile_prior
FMNRx2_TG_forward,306.181,334.899,464,,-4000.0,mesophile_prior
FMNRx2_TG_reverse,314.689,332.643,325,,-4000.0,mesophile_prior
PHETRS_TG_forward,328.15,332.867,80,,-4000.0,mesophile_prior
PHETRS_TG_reverse,309.835,328.467,377,,-4000.0,mesophile_prior
MTRI_TG_forward,322.825,325.825,307,,-4000.0,mesophile_prior
MTRI_TG_reverse,316.173,331.594,309,,-4000.0,mesophile_prior
SQLS_TG_forward,311.443,333.606,581,,-4000.0,mesophile_prior
SQLS_TG_reverse,306.037,322.62,337,,-4000.0,mesophile_prior
GFUCS_TG_forward,302.639,334.495,397,,-4000.0,mesophile_prior
GFUCS_TG_reverse,309.864,318.682,304,,-4000.0,mesophile_prior
DRPA_TG_forward,306.694,326.098,322,,-4000.0,mesophile_prior
DRPA_TG_reverse,318.581,339.375,361,,-4000.0,mesophile_prior
PHBS_syn_1_TG_forward,310.904,325.197,291,,-4000.0,mesophile_prior
PHBS_syn_1_TG_reverse,325.117,328.117,453,,-4000.0,mesophile_prior
UAG2EMA_1_TG_forward,317.4,336.429,372,,-4000.0,mesophile_prior
UAG2EMA_1_TG_reverse,313.214,336.844,342,,-4000.0,mesophile_prior
AOXSr_TG_forward,328.093,339.517,363,,-4000.0,mesophile_prior
AOXSr_TG_reverse,315.566,337.684,522,,-4000.0,mesophile_prior
GLYCDx_TG_forward,307.995,331.921,272,,-4000.0,mesophile_prior
GLYCDx_TG_reverse,302.53,328.922,515,,-4000.0,mesophile_prior
BTS4_TG_forward,311.847,341.082,463,,-4000.0,mesophile_prior
BTS4_TG_reverse,328.15,331.222,387,,-4000.0,mesophile_prior
NORx_TG_forward,311.791,336.699,353,,-4000.0,mesophile_prior
NORx_TG_reverse,297.767,324.679,200,,-4000.0,mesophile_prior
ATPADT_TG_forward,307.872,338.665,309,,-4000.0,mesophile_prior
ATPADT_TG_reverse,303.683,330.925,414,,-4000.0,mesophile_prior
PGMT_B_TG_forward,318.231,330.027,197,,-4000.0,mesophile_prior
PGMT_B_TG_reverse,299.658,310.291,176,,-4000.0,mesophile_prior
GDH2_TG_forward,325.507,330.114,360,,-4000.0,mesophile_prior
GDH2_TG_reverse,317.355,335.249,240,,-4000.0,mesophile_prior
ARSNR_TG_forward,328.15,332.447,328,,-4000.0,mesophile_prior
ARSNR_TG_reverse,328.15,339.091,213,,-4000.0,mesophile_prior
DCPLD1_TG_forward,300.727,333.561,688,,-4000.0,mesophile_prior
DCPLD1_TG_reverse,321.334,324.334,607,,-4000.0,mesophile_prior
PHYCBNORr_TG_forward,328.15,332.343,370,,-4000.0,mesophile_prior
PHYCBNORr_TG_reverse,300.029,340.999,465,,-4000.0,mesophile_prior
SULFT_TG_forward,322.737,329.236,284,,-4000.0,mesophile_prior
SULFT_TG_reverse,312.743,333.309,371,,-4000.0,mesophile_prior
MPPST_TG_forward,316.179,332.261,545,,-4000.0,mesophile_prior
MPPST_TG_reverse,299.239,333.387,247,,-4000.0,mesophile_prior
PROVITS_TG_forward,305.661,331.84,335,,-4000.0,mesophile_prior
PROVITS_TG_reverse,314.916,327.028,497,,-4000.0,mesophile_prior
ETAK_TG_forward,317.588,340.396,447,,-4000.0,mesophile_prior
ETAK_TG_reverse,304.688,324.222,148,,-4000.0,mesophile_prior
DHPTNR2_TG_forward,309.664,334.157,404,,-4000.0,mesophile_prior
DHPTNR2_TG_reverse,328.15,335.801,346,,-4000.0,mesophile_prior
TMPK_TG_forward,309.699,331.901,243,,-4000.0,mesophile_prior
TMPK_TG_reverse,314.05,324.409,223,,-4000.0,mesophile_prior
PYNP1_TG_forward,309.269,337.808,370,,-4000.0,mesophile_prior
PYNP1_TG_reverse,311.1,334.248,698,,-4000.0,mesophile_prior
MTHFtURAMT_TG_forward,328.15,335.173,352,,-4000.0,mesophile_prior
MTHFtURAMT_TG_reverse,306.659,328.085,316,,-4000.0,mesophile_prior
4HTHBPNDH_TG_forward,304.616,327.486,265,,-4000.0,mesophile_prior
4HTHBPNDH_TG_reverse,317.283,333.886,229,,-4000.0,mesophile_prior
HSDxi_TG_forward,323.191,334.558,559,,-4000.0,mesophile_prior
HSDxi_TG_reverse,326.83,329.83,643,,-4000.0,mesophile_prior
FOMETRi_TG_forward,313.219,327.563,519,,-4000.0,mesophile_prior
FOMETRi_TG_reverse,308.408,320.93,235,,-4000.0,mesophile_prior
FBA2_TG_forward,327.266,330.266,304,,-4000.0,mesophile_prior
FBA2_TG_reverse,328.15,336.322,176,,-4000.0,mesophile_prior
LALDO_TG_forward,319.307,335.272,267,,-4000.0,mesophile_prior
LALDO_TG_reverse,306.363,319.78,228,,-4000.0,mesophile_prior
ALCD19_TG_forward,312.229,330.068,311,,-4000.0,mesophile_prior
ALCD19_TG_reverse,321.611,337.09,471,,-4000.0,mesophile_prior
ADPT2_TG_forward,309.508,324.542,450,,-4000.0,mesophile_prior
ADPT2_TG_reverse,317.091,333.757,266,,-4000.0,mesophile_prior
NDPK9_TG_forward,311.046,328.091,252,,-4000.0,mesophile_prior
NDPK9_TG_reverse,302.683,334.366,129,,-4000.0,mesophile_prior
DPGM_TG_forward,309.913,329.943,164,,-4000.0,mesophile_prior
DPGM_TG_reverse,292.121,327.757,361,,-4000.0,mesophile_prior
NDPK10_TG_forward,322.658,333.801,395,,-4000.0,mesophile_prior
NDPK10_TG_reverse,325.026,328.026,332,,-4000.0,mesophile_prior
34DHOXPEGOX_TG_forward,294.262,322.394,142,,-4000.0,mesophile_prior
34DHOXPEGOX_TG_reverse,304.333,331.805,612,,-4000.0,mesophile_prior
THFGLUS_TG_forward,311.827,331.916,324,,-4000.0,mesophile_prior
THFGLUS_TG_reverse,303.335,336.114,426,,-4000.0,mesophile_prior
AGTi_TG_forward,303.275,339.9,312,,-4000.0,mesophile_prior
AGTi_TG_reverse,310.521,337.963,545,,-4000.0,mesophile_prior
CYSTA_TG_forward,327.413,330.413,259,,-4000.0,mesophile_prior
CYSTA_TG_reverse,309.988,333.629,486,,-4000.0,mesophile_prior
G6PI3_TG_forward,320.811,329.31,238,,-4000.0,mesophile_prior
G6PI3_TG_reverse,318.38,338.063,413,,-4000.0,mesophile_prior
NNATr_TG_forward,300.024,324.069,498,,-4000.0,mesophile_prior
NNATr_TG_reverse,306.921,325.786,205,,-4000.0,mesophile_prior
HSTPT_TG_forward,292.757,329.708,210,,-4000.0,mesophile_prior
HSTPT_TG_reverse,309.343,333.513,246,,-4000.0,mesophile_prior
EHGLAT_TG_forward,320.954,329.307,303,,-4000.0,mesophile_prior
EHGLAT_TG_reverse,325.93,330.625,408,,-4000.0,mesophile_prior
PHETA1_TG_forward,306.943,310.182,413,,-4000.0,mesophile_prior
PHETA1_TG_reverse,307.053,329.584,440,,-4000.0,mesophile_prior
TYRTA_TG_forward,309.31,343.968,311,,-4000.0,mesophile_prior
TYRTA_TG_reverse,314.195,318.537,533,,-4000.0,mesophile_prior
ASPTA_TG_forward,309.893,336.321,173,,-4000.0,mesophile_prior
ASPTA_TG_reverse,328.15,336.013,145,,-4000.0,mesophile_prior
TRPS2_1_TG_forward,301.75,336.349,422,,-4000.0,mesophile_prior
TRPS2_1_TG_reverse,297.658,330.096,417,,-4000.0,mesophile_prior
HCO3E1_TG_forward,317.901,332.278,220,,-4000.0,mesophile_prior
HCO3E1_TG_reverse,312.456,327.472,251,,-4000.0,mesophile_prior
PPK2_TG_forward,294.174,329.93,502,,-4000.0,mesophile_prior
PPK2_TG_reverse,312.877,333.86,80,,-4000.0,mesophile_prior
MPML_TG_forward,307.388,331.055,152,,-4000.0,mesophile_prior
MPML_TG_reverse,314.993,335.156,188,,-4000.0,mesophile_prior
MMHTASE_TG_forward,328.15,339.264,390,,-4000.0,mesophile_prior
MMHTASE_TG_reverse,318.73,324.152,384,,-4000.0,mesophile_prior
GTHOr_TG_forward,306.718,336.492,194,,-4000.0,mesophile_prior
GTHOr_TG_reverse,310.254,330.777,154,,-4000.0,mesophile_prior
LCARS_TG_forward,320.131,323.131,512,,-4000.0,mesophile_prior
LCARS_TG_reverse,322.368,325.368,412,,-4000.0,mesophile_prior
DHFR_TG_forward,295.248,345.337,397,,-4000.0,mesophile_prior
DHFR_TG_reverse,310.126,321.656,109,,-4000.0,mesophile_prior
MTHFC_TG_forward,309.929,336.866,320,,-4000.0,mesophile_prior
MTHFC_TG_reverse,303.45,333.138,526,,-4000.0,mesophile_prior
3OAR100_TG_forward,316.489,320.773,256,,-4000.0,mesophile_prior
3OAR100_TG_reverse,325.242,332.517,294,,-4000.0,mesophile_prior
3OAR120_TG_forward,328.15,332.766,340,,-4000.0,mesophile_prior
3OAR120_TG_reverse,305.244,320.991,474,,-4000.0,mesophile_prior
PPM_TG_forward,321.234,335.046,350,,-4000.0,mesophile_prior
PPM_TG_reverse,292.504,328.711,364,,-4000.0,mesophile_prior
3OAR160_TG_forward,323.398,342.888,360,,-4000.0,mesophile_prior
3OAR160_TG_reverse,317.257,320.257,192,,-4000.0,mesophile_prior
CYTK1_TG_forward,306.08,328.695,392,,-4000.0,mesophile_prior
CYTK1_TG_reverse,304.386,320.339,249,,-4000.0,mesophile_prior
UMPK_TG_forward,311.896,334.236,409,,-4000.0,mesophile_prior
UMPK_TG_reverse,312.25,323.163,338,,-4000.0,mesophile_prior
PDHbr_TG_forward,322.213,332.821,469,,-4000.0,mesophile_prior
PDHbr_TG_reverse,320.377,335.254,284,,-4000.0,mesophile_prior
H2tex_TG_forward,297.874,336.222,331,,-4000.0,mesophile_prior
H2tex_TG_reverse,327.451,330.451,381,,-4000.0,mesophile_prior
H2tpp_TG_forward,326.279,329.279,245,,-4000.0,mesophile_prior
H2tpp_TG_reverse,311.113,327.213,416,,-4000.0,mesophile_prior
H2ASE_syn_TG_forward,300.619,336.349,273,,-4000.0,mesophile_prior
H2ASE_syn_TG_reverse,315.263,341.619,530,,-4000.0,mesophile_prior
PDHcr_TG_forward,312.381,327.534,225,,-4000.0,mesophile_prior
PDHcr_TG_reverse,295.696,328.203,258,,-4000.0,mesophile_prior
IPPMIb_TG_forward,318.671,330.604,80,,-4000.0,mesophile_prior
IPPMIb_TG_reverse,328.131,337.313,433,,-4000.0,mesophile_prior
ILETA_TG_forward,328.15,340.097,321,,-4000.0,mesophile_prior
ILETA_TG_reverse,319.492,322.492,519,,-4000.0,mesophile_prior
NDPK7_TG_forward,326.528,335.727,203,,-4000.0,mesophile_prior
NDPK7_TG_reverse,318.964,326.152,417,,-4000.0,mesophile_prior
NDPK6_TG_forward,314.721,341.58,469,,-4000.0,mesophile_prior
NDPK6_TG_reverse,327.893,342.381,345,,-4000.0,mesophile_prior
DTMPK_TG_forward,305.673,327.246,322,,-4000.0,mesophile_prior
DTMPK_TG_reverse,303.473,326.087,582,,-4000.0,mesophile_prior
MPBQ_TG_forward,306.096,324.087,585,,-4000.0,mesophile_prior
MPBQ_TG_reverse,310.328,330.838,446,,-4000.0,mesophile_prior
PYDXO_TG_forward,312.687,329.557,316,,-4000.0,mesophile_prior
PYDXO_TG_reverse,316.67,331.545,271,,-4000.0,mesophile_prior
SDPTA_TG_forward,311.627,336.27,486,,-4000.0,mesophile_prior
SDPTA_TG_reverse,304.09,328.563,302,,-4000.0,mesophile_prior
ALR2,303.783,341.501,214,,-4000.0,mesophile_prior
ALDD99y,309.022,330.341,524,,-4000.0,mesophile_prior
GLYCDH,309.999,332.468,358,,-4000.0,mesophile_prior
13PPDH2,299.19,334.505,307,,-4000.0,mesophile_prior
TES,318.701,334.328,129,,-4000.0,mesophile_prior
CAR,299.283,327.309,589,,-4000.0,mesophile_prior
AHR,301.517,342.763,280,,-4000.0,mesophile_prior
