rxn_id,Topt,Tm,Length,T90,dCpt,source,best_gene
R03522__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R01231__cyto,304.801543,328.263667,528,,-4000.0,seq2topt_seq2tm,XP_025342826.1
R04391__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R06740__cyto,308.062008,327.159718,709,,-4000.0,seq2topt_seq2tm,XP_025341286.1
R00962__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R07489__cyto,300.679845,325.565645,404,,-4000.0,seq2topt_seq2tm,XP_025341927.1
R00187__cyto,313.347272,326.310048,209,,-4000.0,seq2topt_seq2tm,XP_025344566.1
R01013__mito,319.640847,326.920047,456,,-4000.0,seq2topt_seq2tm,XP_025343071.1
R03024__cyto,312.102624,325.132731,315,,-4000.0,seq2topt_seq2tm,XP_025341664.1
R01890__cyto,303.955485,328.198251,430,,-4000.0,seq2topt_seq2tm,XP_025341674.1
R00801__cyto,319.482858,326.955852,506,,-4000.0,seq2topt_seq2tm,XP_025344742.1
R00245__cyto,302.353123,324.902418,584,,-4000.0,seq2topt_seq2tm,XP_025341706.1
R01011__cyto,317.411799,330.100688,586,,-4000.0,seq2topt_seq2tm,XP_025344224.1
R04171__cyto,325.964891,332.163122,435,,-4000.0,seq2topt_seq2tm,XP_025342955.1
R06520__cyto,311.580272,326.276204,509,,-4000.0,seq2topt_seq2tm,XP_025339851.1
R00235__cyto,300.657073,327.012721,680,,-4000.0,seq2topt_seq2tm,XP_025340510.1
R00940__mito,304.675733,328.202656,204,,-4000.0,seq2topt_seq2tm,XP_025339718.1
R01512__cyto,305.199919,330.207875,416,,-4000.0,seq2topt_seq2tm,XP_025341015.1
R07477__cyto,306.266637,326.505289,345,,-4000.0,seq2topt_seq2tm,XP_025341167.1
R02236__cyto,304.675733,328.202656,204,,-4000.0,seq2topt_seq2tm,XP_025339718.1
R05066__cyto,310.111716,327.405223,227,,-4000.0,seq2topt_seq2tm,XP_025341008.1
R00256__mito,307.790751,326.686326,2208,,-4000.0,median,XP_025343786.1
R06517__cyto,296.666148,324.620387,404,,-4000.0,seq2topt_seq2tm,XP_025341830.1
R00104__cyto,307.790751,326.686326,495,,-4000.0,median,
R02472__cyto,314.365914,327.582815,325,,-4000.0,seq2topt_seq2tm,XP_025343159.1
R03239__cyto,308.180551,329.673538,945,,-4000.0,seq2topt_seq2tm,XP_025340245.1
R10952__cyto,307.790751,326.686326,1384,,-4000.0,median,
R06927__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R10711__cyto,309.440327,324.852756,763,,-4000.0,seq2topt_seq2tm,XP_025344360.1
R00197__cyto,304.37906,324.558213,590,,-4000.0,seq2topt_seq2tm,XP_025340672.1
R04173__cyto,315.880443,333.519366,392,,-4000.0,seq2topt_seq2tm,XP_025340322.1
R01325__pero,305.480246,325.067076,804,,-4000.0,seq2topt_seq2tm,XP_025340868.1
R00087__cyto,307.790751,326.686326,740,,-4000.0,median,
R00814__cyto,326.321443,328.132495,370,,-4000.0,seq2topt_seq2tm,XP_025339979.1
R02100__cyto,324.902847,337.94038,153,,-4000.0,seq2topt_seq2tm,XP_025343733.1
R08770__mito,298.613609,328.510585,473,,-4000.0,seq2topt_seq2tm,XP_025344139.1
R02088__cyto,331.880035,325.72479,336,,-4000.0,seq2topt_seq2tm,XP_025343207.1
R00709__mito,310.02497,326.654026,355,,-4000.0,seq2topt_seq2tm,XP_025341845.1
R00945__mito,310.544625,327.666429,667,,-4000.0,seq2topt_seq2tm,XP_025342547.1
R10783__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R04558__mito,302.495332,325.330701,1317,,-4000.0,seq2topt_seq2tm,XP_025343053.1
R09511__cyto,299.966994,327.726004,385,,-4000.0,seq2topt_seq2tm,XP_025343248.1
R00214__cyto,307.387339,325.370571,633,,-4000.0,seq2topt_seq2tm,XP_025342797.1
R07215__cyto,303.241031,327.121583,362,,-4000.0,seq2topt_seq2tm,XP_025343182.1
R05640__cyto,299.429781,328.163078,524,,-4000.0,seq2topt_seq2tm,XP_025344294.1
R11097__cyto,300.679845,325.565645,404,,-4000.0,seq2topt_seq2tm,XP_025341927.1
R07105__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R01969__cyto,316.910716,332.115826,307,,-4000.0,seq2topt_seq2tm,XP_025343966.1
R00514__cyto,307.790751,326.686326,674,,-4000.0,median,
R00497__cyto,312.055606,325.80016,490,,-4000.0,seq2topt_seq2tm,XP_025340184.1
R01392__pero,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R02920__cyto,311.692643,331.683853,262,,-4000.0,seq2topt_seq2tm,XP_025341223.1
R04216__cyto,307.790751,326.686326,742,,-4000.0,median,
R01402__cyto,308.495585,329.00562,333,,-4000.0,seq2topt_seq2tm,XP_025340851.1
R08280__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R04457__cyto,317.15112,332.708141,165,,-4000.0,seq2topt_seq2tm,XP_025341915.1
R04998__cyto,341.727619,333.429816,825,,-4000.0,seq2topt_seq2tm,XP_025341985.1
R00425__cyto,307.790751,326.686326,308,,-4000.0,median,
R08280__mito,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R00996__cyto,303.52027,326.175639,1137,,-4000.0,seq2topt_seq2tm,XP_025342032.1
R04867__cyto,307.790751,326.686326,831,,-4000.0,median,
R07400__cyto,311.545443,333.290216,346,,-4000.0,seq2topt_seq2tm,XP_025343797.1
R01018__cyto,309.509328,324.999139,584,,-4000.0,seq2topt_seq2tm,XP_025342287.1
R02282__cyto,311.900914,325.641778,435,,-4000.0,seq2topt_seq2tm,XP_025344629.1
R11896__cyto,324.902847,337.94038,153,,-4000.0,seq2topt_seq2tm,XP_025343733.1
R00835__cyto,313.050974,326.256827,502,,-4000.0,seq2topt_seq2tm,XP_025344388.1
R02971__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R05691__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R04558__cyto,302.495332,325.330701,1317,,-4000.0,seq2topt_seq2tm,XP_025343053.1
R07100__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R04321__cyto,304.391995,326.231918,293,,-4000.0,seq2topt_seq2tm,XP_025343691.1
R02472__mito,314.365914,327.582815,325,,-4000.0,seq2topt_seq2tm,XP_025343159.1
R03665__cyto,303.872294,325.617418,1053,,-4000.0,seq2topt_seq2tm,XP_025341336.1
R07456__cyto,293.950084,327.854231,244,,-4000.0,seq2topt_seq2tm,XP_025342045.1
R02493__cyto,315.539209,328.631052,304,,-4000.0,seq2topt_seq2tm,XP_025342691.1
R01790__cyto,307.790751,326.686326,1619,,-4000.0,median,
R06863__cyto,312.742853,326.134905,676,,-4000.0,seq2topt_seq2tm,XP_025340731.1
R00214__mito,307.387339,325.370571,633,,-4000.0,seq2topt_seq2tm,XP_025342797.1
R11861__mito,303.111278,326.739481,252,,-4000.0,seq2topt_seq2tm,XP_025340647.1
R04537__cyto,307.790751,326.686326,1188,,-4000.0,median,
R08539__cyto,307.790751,326.686326,872,,-4000.0,median,
R00725__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R04300__cyto,308.062008,327.159718,709,,-4000.0,seq2topt_seq2tm,XP_025341286.1
R00256__cyto,307.790751,326.686326,2208,,-4000.0,median,XP_025343786.1
R02747__mito,307.790751,326.686326,2076,,-4000.0,median,
R00755__cyto,311.79913,326.835176,562,,-4000.0,seq2topt_seq2tm,XP_025343925.1
R01318__cyto,307.790751,326.686326,597,,-4000.0,median,
R00066__cyto,315.640997,325.378278,304,,-4000.0,seq2topt_seq2tm,XP_025344326.1
R03424__cyto,307.790751,326.686326,205,,-4000.0,median,
R09832__cyto,313.347272,326.310048,209,,-4000.0,seq2topt_seq2tm,XP_025344566.1
R02142__cyto,306.422506,327.995321,218,,-4000.0,seq2topt_seq2tm,XP_025340346.1
R00945__cyto,310.544625,327.666429,667,,-4000.0,seq2topt_seq2tm,XP_025342547.1
R06364__cyto,304.391995,326.231918,293,,-4000.0,seq2topt_seq2tm,XP_025343691.1
R00479__pero,307.816972,327.176842,551,,-4000.0,seq2topt_seq2tm,XP_025340519.1
R01648__cyto,306.358069,330.749759,470,,-4000.0,seq2topt_seq2tm,XP_025339724.1
R07316__cyto,305.480246,325.067076,804,,-4000.0,seq2topt_seq2tm,XP_025340868.1
R04427__cyto,310.681307,327.43862,374,,-4000.0,seq2topt_seq2tm,XP_025342659.1
R01868__cyto,308.001115,326.686326,427,,-4000.0,seq2topt_seq2tm,XP_025341256.1
R05551__cyto,311.819071,329.045126,566,,-4000.0,seq2topt_seq2tm,XP_025344428.1
R11765__mito,304.675733,328.202656,204,,-4000.0,seq2topt_seq2tm,XP_025339718.1
R00713__cyto,301.993911,325.522837,493,,-4000.0,seq2topt_seq2tm,XP_025341251.1
R10057__cyto,305.4461,327.185443,323,,-4000.0,seq2topt_seq2tm,XP_025342552.1
R03269__cyto,308.572729,324.960157,787,,-4000.0,seq2topt_seq2tm,XP_025340620.1
R02878__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R07481__cyto,310.681307,327.43862,374,,-4000.0,seq2topt_seq2tm,XP_025342659.1
R01137__cyto,307.790751,326.686326,151,,-4000.0,median,
R11193__cyto,307.790751,326.686326,447,,-4000.0,median,
R02135__cyto,317.936432,326.023641,461,,-4000.0,seq2topt_seq2tm,XP_025344333.1
R00987__cyto,312.779223,327.067426,453,,-4000.0,seq2topt_seq2tm,XP_025342242.1
R01039__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R09372__cyto,295.745429,335.448614,335,,-4000.0,seq2topt_seq2tm,XP_025343959.1
R07092__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R00155__cyto,307.790751,326.686326,674,,-4000.0,median,
R02294__cyto,316.910716,332.115826,307,,-4000.0,seq2topt_seq2tm,XP_025343966.1
R00391__cyto,307.790751,326.686326,656,,-4000.0,median,
R04963__cyto,307.790751,326.686326,1146,,-4000.0,median,
R09220__cyto,314.71419,327.356872,297,,-4000.0,seq2topt_seq2tm,XP_025343544.1
R00010__cyto,307.720878,324.377468,815,,-4000.0,seq2topt_seq2tm,XP_025339566.1
R01639__cyto,309.518816,326.342222,684,,-4000.0,seq2topt_seq2tm,XP_025340357.1
R10052__cyto,307.255804,326.985279,369,,-4000.0,seq2topt_seq2tm,XP_025342199.1
R08159__cyto,307.790751,326.686326,393,,-4000.0,median,
R11034__cyto,305.480246,325.067076,804,,-4000.0,seq2topt_seq2tm,XP_025340868.1
R01373__cyto,305.480246,325.067076,804,,-4000.0,seq2topt_seq2tm,XP_025340868.1
R00670__cyto,307.879285,326.487371,464,,-4000.0,seq2topt_seq2tm,XP_025340227.1
R11861__cyto,303.111278,326.739481,252,,-4000.0,seq2topt_seq2tm,XP_025340647.1
R04956__cyto,307.790751,326.686326,937,,-4000.0,median,
R00277__cyto,303.827143,327.445266,229,,-4000.0,seq2topt_seq2tm,XP_025344481.1
R05329__cyto,306.266637,326.505289,345,,-4000.0,seq2topt_seq2tm,XP_025341167.1
R00549__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R02923__pero,309.434695,329.950783,356,,-4000.0,seq2topt_seq2tm,XP_025344644.1
R08548__cyto,304.766875,323.290131,451,,-4000.0,seq2topt_seq2tm,XP_025342652.1
R01870__cyto,305.401775,329.115,219,,-4000.0,seq2topt_seq2tm,XP_025340922.1
R00057__cyto,307.790751,326.686326,208,,-4000.0,median,
R03051__mito,306.757557,328.595629,399,,-4000.0,seq2topt_seq2tm,XP_025340578.1
R00996__mito,303.52027,326.175639,1137,,-4000.0,seq2topt_seq2tm,XP_025342032.1
R03438__cyto,307.790751,326.686326,690,,-4000.0,median,
R02058__cyto,308.717983,328.289953,149,,-4000.0,seq2topt_seq2tm,XP_025342647.1
R04968__cyto,307.790751,326.686326,1146,,-4000.0,median,
R05734__cyto,305.4461,327.185443,323,,-4000.0,seq2topt_seq2tm,XP_025342552.1
R10116__cyto,307.790751,326.686326,907,,-4000.0,median,
R05070__mito,309.988095,326.207784,588,,-4000.0,seq2topt_seq2tm,XP_025342005.1
R05286__cyto,310.850998,330.194286,499,,-4000.0,seq2topt_seq2tm,XP_025343693.1
R07362__cyto,310.67615,325.481746,350,,-4000.0,seq2topt_seq2tm,XP_025339587.1
R04959__mito,307.790751,326.686326,937,,-4000.0,median,
R02016__cyto,307.790751,326.686326,335,,-4000.0,median,
R01529__cyto,320.6148,332.248786,230,,-4000.0,seq2topt_seq2tm,XP_025339753.1
R01039__mito,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R01526__cyto,309.373354,327.193269,759,,-4000.0,seq2topt_seq2tm,XP_025339846.1
R00221__cyto,318.133957,324.994329,415,,-4000.0,seq2topt_seq2tm,XP_025341212.1
R07025__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R00767__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R07899__cyto,305.813058,329.864314,418,,-4000.0,seq2topt_seq2tm,XP_025344328.1
R04972__cyto,339.862976,336.453864,362,,-4000.0,seq2topt_seq2tm,XP_025344347.1
R06875__cyto,307.790751,326.686326,802,,-4000.0,median,
R01964__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R10994__cyto,312.055606,325.80016,490,,-4000.0,seq2topt_seq2tm,XP_025340184.1
R00052__cyto,321.11196,327.212116,276,,-4000.0,seq2topt_seq2tm,XP_025342312.1
R02557__cyto,316.910716,332.115826,307,,-4000.0,seq2topt_seq2tm,XP_025343966.1
R03222__cyto,303.277305,327.366862,514,,-4000.0,seq2topt_seq2tm,XP_025342372.1
R12403__cyto,305.4461,327.185443,323,,-4000.0,seq2topt_seq2tm,XP_025342552.1
R00006__mito,311.772319,327.618024,664,,-4000.0,seq2topt_seq2tm,XP_025341159.1
R01863__cyto,316.910716,332.115826,307,,-4000.0,seq2topt_seq2tm,XP_025343966.1
R01177__pero,305.555348,328.231874,400,,-4000.0,seq2topt_seq2tm,XP_025343189.1
R02887__cyto,341.727619,333.429816,825,,-4000.0,seq2topt_seq2tm,XP_025341985.1
R03220__cyto,305.199798,329.608098,321,,-4000.0,seq2topt_seq2tm,XP_025344025.1
R11674__pero,326.321443,328.132495,370,,-4000.0,seq2topt_seq2tm,XP_025339979.1
R00551__cyto,316.405169,330.045471,317,,-4000.0,seq2topt_seq2tm,XP_025341789.1
R00830__mito,306.195802,326.459029,1403,,-4000.0,seq2topt_seq2tm,XP_025341038.1
R02236__mito,304.675733,328.202656,204,,-4000.0,seq2topt_seq2tm,XP_025339718.1
R03319__cyto,306.589761,328.167632,556,,-4000.0,seq2topt_seq2tm,XP_025343401.1
R03990__cyto,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R10120__cyto,307.790751,326.686326,907,,-4000.0,median,
R05615__cyto,303.927712,326.422426,391,,-4000.0,seq2topt_seq2tm,XP_025341956.1
R00709__cyto,310.02497,326.654026,355,,-4000.0,seq2topt_seq2tm,XP_025341845.1
R07083__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R04959__cyto,307.790751,326.686326,937,,-4000.0,median,
R05725__cyto,310.322399,327.476034,386,,-4000.0,seq2topt_seq2tm,XP_025341213.1
R00936__mito,304.675733,328.202656,204,,-4000.0,seq2topt_seq2tm,XP_025339718.1
R03660__cyto,304.940686,324.515203,590,,-4000.0,seq2topt_seq2tm,XP_025344041.1
R10826__cyto,307.790751,326.686326,418,,-4000.0,median,
R03869__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R02894__cyto,311.545443,333.290216,346,,-4000.0,seq2topt_seq2tm,XP_025343797.1
R02291__cyto,325.702654,328.352776,363,,-4000.0,seq2topt_seq2tm,XP_025340761.1
R03330__cyto,309.889211,324.300906,396,,-4000.0,seq2topt_seq2tm,XP_025342994.1
R12405__cyto,305.857543,327.358362,343,,-4000.0,seq2topt_seq2tm,XP_025341826.1
R00771__cyto,305.606639,325.623104,552,,-4000.0,seq2topt_seq2tm,XP_025339672.1
R07034__cyto,308.807827,333.259746,162,,-4000.0,seq2topt_seq2tm,XP_025340969.1
R04968__pero,307.790751,326.686326,1146,,-4000.0,median,
R00842__mito,312.613831,328.945431,371,,-4000.0,seq2topt_seq2tm,XP_025340796.1
R01004__cyto,327.666377,322.81417,186,,-4000.0,seq2topt_seq2tm,XP_025339803.1
R00678__cyto,304.995535,326.824346,456,,-4000.0,seq2topt_seq2tm,XP_025339653.1
R01057__cyto,306.589761,328.167632,556,,-4000.0,seq2topt_seq2tm,XP_025343401.1
R04509__cyto,310.902235,328.304216,569,,-4000.0,seq2topt_seq2tm,XP_025341791.1
R10208__cyto,307.790751,326.686326,322,,-4000.0,median,
R00465__pero,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R02412__cyto,307.790751,326.686326,2134,,-4000.0,median,XP_025343755.1
R02508__cyto,316.511106,325.371537,590,,-4000.0,seq2topt_seq2tm,XP_025340376.1
R01135__cyto,328.705394,330.030349,427,,-4000.0,seq2topt_seq2tm,XP_025341844.1
R04035__cyto,302.577366,326.776549,860,,-4000.0,seq2topt_seq2tm,XP_025340600.1
R02543__cyto,320.852179,327.952608,461,,-4000.0,seq2topt_seq2tm,XP_025342531.1
R07460__mito,308.090021,326.460025,468,,-4000.0,seq2topt_seq2tm,XP_025342200.1
R03656__cyto,315.562823,329.447868,1080,,-4000.0,seq2topt_seq2tm,XP_025343198.1
R02985__cyto,341.727619,333.429816,825,,-4000.0,seq2topt_seq2tm,XP_025341985.1
R04963__pero,307.790751,326.686326,1146,,-4000.0,median,
R04209__cyto,313.118019,338.8998,558,,-4000.0,seq2topt_seq2tm,XP_025342929.1
R00847__mito,309.269782,331.430295,880,,-4000.0,seq2topt_seq2tm,XP_025341769.1
R02760__mito,307.790751,326.686326,635,,-4000.0,median,
R04724__cyto,307.790751,326.686326,378,,-4000.0,median,
R09030__cyto,305.537216,329.978254,238,,-4000.0,seq2topt_seq2tm,XP_025342165.1
R01130__cyto,306.875091,328.800884,521,,-4000.0,seq2topt_seq2tm,XP_025342064.1
R00289__cyto,307.952756,329.793349,499,,-4000.0,seq2topt_seq2tm,XP_025343707.1
R00659__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R02527__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R01315__cyto,307.790751,326.686326,935,,-4000.0,median,
R00769__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R01009__cyto,311.213085,333.682546,238,,-4000.0,seq2topt_seq2tm,XP_025339981.1
R02133__cyto,310.902235,328.304216,569,,-4000.0,seq2topt_seq2tm,XP_025341791.1
R01071__cyto,310.388306,325.923064,599,,-4000.0,seq2topt_seq2tm,XP_025342571.1
R01800__cyto,302.337291,324.673745,271,,-4000.0,seq2topt_seq2tm,XP_025342612.1
R07149__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R01352__cyto,307.790751,326.686326,539,,-4000.0,median,
R03658__cyto,301.582817,324.960241,594,,-4000.0,seq2topt_seq2tm,XP_025341031.1
R00694__cyto,319.156343,326.979163,514,,-4000.0,seq2topt_seq2tm,XP_025340372.1
R01961__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R02964__cyto,301.682687,335.706684,201,,-4000.0,seq2topt_seq2tm,XP_025344480.1
R07506__cyto,307.790751,326.686326,522,,-4000.0,median,
R00009__pero,305.266563,325.750014,485,,-4000.0,seq2topt_seq2tm,XP_025343574.1
R08632__cyto,312.682975,328.113094,398,,-4000.0,seq2topt_seq2tm,XP_025342154.1
R12356__cyto,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R02090__cyto,306.479877,332.110378,185,,-4000.0,seq2topt_seq2tm,XP_025343386.1
R02245__cyto,305.604686,325.0411,425,,-4000.0,seq2topt_seq2tm,XP_025342824.1
R00842__cyto,312.613831,328.945431,371,,-4000.0,seq2topt_seq2tm,XP_025340796.1
R01221__cyto,306.140112,325.732115,178,,-4000.0,seq2topt_seq2tm,XP_025339990.1
R01073__cyto,315.111275,329.380646,369,,-4000.0,seq2topt_seq2tm,XP_025343141.1
R04960__cyto,307.790751,326.686326,1146,,-4000.0,median,
R05802__cyto,307.790751,326.686326,2898,,-4000.0,median,
R05764__cyto,307.478356,329.939917,295,,-4000.0,seq2topt_seq2tm,XP_025343343.1
R05048__cyto,307.746183,326.650128,286,,-4000.0,seq2topt_seq2tm,XP_025341690.1
R12400__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R03283__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R04072__cyto,304.398704,325.449184,753,,-4000.0,seq2topt_seq2tm,XP_025344077.1
R05800__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R12121__cyto,299.429781,328.163078,524,,-4000.0,seq2topt_seq2tm,XP_025344294.1
R01411__cyto,302.626885,326.184335,1617,,-4000.0,seq2topt_seq2tm,XP_025342707.1
R04440__mito,306.757557,328.595629,399,,-4000.0,seq2topt_seq2tm,XP_025340578.1
R00893__cyto,302.603647,327.861127,242,,-4000.0,seq2topt_seq2tm,XP_025343646.1
R10455__cyto,307.790751,326.686326,404,,-4000.0,median,
R01682__cyto,305.122518,325.902954,498,,-4000.0,seq2topt_seq2tm,XP_025341373.1
R10039__cyto,341.727619,333.429816,825,,-4000.0,seq2topt_seq2tm,XP_025341985.1
R01221__mito,306.140112,325.732115,178,,-4000.0,seq2topt_seq2tm,XP_025339990.1
R01462__cyto,307.790751,326.686326,653,,-4000.0,median,
R01978__cyto,316.522843,330.442992,445,,-4000.0,seq2topt_seq2tm,XP_025344775.1
R06861__cyto,312.742853,326.134905,676,,-4000.0,seq2topt_seq2tm,XP_025340731.1
R01132__cyto,306.422506,327.995321,218,,-4000.0,seq2topt_seq2tm,XP_025340346.1
R07004__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R01055__mito,317.48302,323.802874,761,,-4000.0,seq2topt_seq2tm,XP_025342479.1
R00127__cyto,307.790751,326.686326,252,,-4000.0,median,
R03035__cyto,308.806049,329.24262,373,,-4000.0,seq2topt_seq2tm,XP_025340440.1
R01771__cyto,309.199708,331.004587,351,,-4000.0,seq2topt_seq2tm,XP_025344293.1
R05577__cyto,304.775769,323.642769,679,,-4000.0,seq2topt_seq2tm,XP_025343715.1
R07759__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R04929__cyto,314.525048,334.316859,300,,-4000.0,seq2topt_seq2tm,XP_025343523.1
R02540__cyto,311.819071,329.045126,566,,-4000.0,seq2topt_seq2tm,XP_025344428.1
R03920__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R00517__cyto,305.783064,326.939681,475,,-4000.0,seq2topt_seq2tm,XP_025340880.1
R00084__cyto,312.350002,324.854162,357,,-4000.0,seq2topt_seq2tm,XP_025343181.1
R00036__cyto,315.896444,327.220747,339,,-4000.0,seq2topt_seq2tm,XP_025341759.1
R01618__cyto,306.790991,326.583251,789,,-4000.0,seq2topt_seq2tm,XP_025344278.1
R02097__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R01776__cyto,308.032622,325.326934,506,,-4000.0,seq2topt_seq2tm,XP_025343241.1
R03347__cyto,304.97147,326.138219,232,,-4000.0,seq2topt_seq2tm,XP_025342790.1
R11165__cyto,307.790751,326.686326,299,,-4000.0,median,
R02371__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R03237__cyto,308.180551,329.673538,945,,-4000.0,seq2topt_seq2tm,XP_025340245.1
R00238__cyto,305.555348,328.231874,400,,-4000.0,seq2topt_seq2tm,XP_025343189.1
R05799__cyto,304.849977,327.205959,1151,,-4000.0,seq2topt_seq2tm,XP_025344155.1
R01001__cyto,312.682975,328.113094,398,,-4000.0,seq2topt_seq2tm,XP_025342154.1
R00348__cyto,309.629023,329.099891,299,,-4000.0,seq2topt_seq2tm,XP_025341086.1
R00908__cyto,306.358069,330.749759,470,,-4000.0,seq2topt_seq2tm,XP_025339724.1
R04429__cyto,307.790751,326.686326,378,,-4000.0,median,
R02156__cyto,310.67615,325.481746,350,,-4000.0,seq2topt_seq2tm,XP_025339587.1
R01229__cyto,306.422506,327.995321,218,,-4000.0,seq2topt_seq2tm,XP_025340346.1
R10845__cyto,332.293739,328.564402,490,,-4000.0,seq2topt_seq2tm,XP_025340820.1
R00253__cyto,309.265955,328.842703,369,,-4000.0,seq2topt_seq2tm,XP_025344736.1
R03990__pero,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R01819__cyto,305.942062,324.71585,438,,-4000.0,seq2topt_seq2tm,XP_025343487.1
R04881__cyto,311.692643,331.683853,262,,-4000.0,seq2topt_seq2tm,XP_025341223.1
R00970__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R03236__cyto,308.180551,329.673538,945,,-4000.0,seq2topt_seq2tm,XP_025340245.1
R03083__cyto,307.790751,326.686326,2134,,-4000.0,median,XP_025343755.1
R06519__cyto,307.790751,326.686326,372,,-4000.0,median,
R02688__cyto,307.790751,326.686326,562,,-4000.0,median,
R04944__cyto,316.511106,325.371537,590,,-4000.0,seq2topt_seq2tm,XP_025340376.1
R03362__cyto,307.790751,326.686326,964,,-4000.0,median,
R02092__cyto,302.620103,326.41283,640,,-4000.0,seq2topt_seq2tm,XP_025339769.1
R07168__cyto,303.109477,325.226864,645,,-4000.0,seq2topt_seq2tm,XP_025343176.1
R03194__cyto,304.211225,323.745027,554,,-4000.0,seq2topt_seq2tm,XP_025343349.1
R04928__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R11100__pero,303.52027,326.175639,1137,,-4000.0,seq2topt_seq2tm,XP_025342032.1
R04880__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R00734__cyto,319.156343,326.979163,514,,-4000.0,seq2topt_seq2tm,XP_025340372.1
R04990__cyto,307.002321,324.590334,488,,-4000.0,seq2topt_seq2tm,XP_025341435.1
R04770__cyto,312.682975,328.113094,398,,-4000.0,seq2topt_seq2tm,XP_025342154.1
R08095__cyto,320.852179,327.952608,461,,-4000.0,seq2topt_seq2tm,XP_025342531.1
R02747__cyto,307.790751,326.686326,2076,,-4000.0,median,
R09698__pero,307.790751,326.686326,678,,-4000.0,median,
R03067__cyto,305.615172,323.743501,758,,-4000.0,seq2topt_seq2tm,XP_025344187.1
R04502__cyto,309.440327,324.852756,763,,-4000.0,seq2topt_seq2tm,XP_025344360.1
R03628__cyto,304.995535,326.824346,456,,-4000.0,seq2topt_seq2tm,XP_025339653.1
R01830__cyto,312.742853,326.134905,676,,-4000.0,seq2topt_seq2tm,XP_025340731.1
R00085__cyto,307.790751,326.686326,718,,-4000.0,median,
